Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,n/a,Ocean Eyes,Billie Eilish,1,https://www.youtube.com/watch?v=viimfQi_pUw
2,1,Confess your love (feat. ola.wav),Jiandro,5,https://www.youtube.com/watch?v=LfHm50UJW6U
3,2,The Days,CHRYSTAL,5,https://www.youtube.com/watch?v=o8RcHrz2-uU
4,5,Doot Doot (6 7),Skrilla,13,https://www.youtube.com/watch?v=XnygT6ANLzQ
5,n/a,Brave Core,LUJIAJI,1,https://www.youtube.com/watch?v=RPiC0rI3jGs
6,6,Golden,HUNTR/X & EJAE & AUDREY NUNA & REI AMI & KPop Demon Hunters Cast,10,https://www.youtube.com/watch?v=yebNIHKAC4A
7,4,Sugar On My Tongue,Tyler The Creator,4,https://www.youtube.com/watch?v=ljHdccyQbT4
8,3,SODA POP,Saja Boys,11,https://www.youtube.com/watch?v=eny0BqmSwmM
9,n/a,Say Hi Boy,MyLoop Sound,18,https://www.youtube.com/watch?v=HN-fqbgYeRw
10,10,Your Idol,Saja Boys & Andrew Choi & Neckwav & Danny Chung & KEVIN WOO & samUIL Lee & KPop Demon Hunters Cast,8,https://www.youtube.com/watch?v=cWppAbqm9I8
11,7,ACELERADA,sma$her & MXZI,6,https://www.youtube.com/watch?v=YQkeI3BQdP0
12,n/a,Voice Of Mystery,GloryLimited Library,1,https://www.youtube.com/watch?v=fkg-zCkAO7s
13,25,Snappy Happy,Happy Bob,2,https://www.youtube.com/watch?v=dPd0niWA7zE
14,9,Devil in Disguise,Marino,8,https://www.youtube.com/watch?v=DC-cqWO_GM0
15,8,Rock That Body,The Black Eyed Peas,16,https://www.youtube.com/watch?v=nmnjL26OBcY
16,48,Mooo!,Doja Cat,2,https://www.youtube.com/watch?v=mXnJqYwebF8
17,n/a,Ode to Joy,,1,https://www.youtube.com/watch?v=-mNjULF7ujM
18,14,How It’s Done,HUNTR/X & EJAE & AUDREY NUNA & REI AMI & KPop Demon Hunters Cast,9,https://www.youtube.com/watch?v=QGsevnbItdU
19,n/a,Moonlight No.7,GloryLimited Library,1,https://www.youtube.com/watch?v=4SMhehLSBhw
20,15,Milkshake,Kelis,9,https://www.youtube.com/watch?v=6AwXKJoKJz4
21,26,My Truck,BRELAND,2,https://www.youtube.com/watch?v=ezqTO4xaH6A
22,n/a,Change,MyLoop Sound,1,https://www.youtube.com/watch?v=j154tOfRzTA
23,12,MENTE MÁ,Nakama & Mc Staff,4,https://www.youtube.com/watch?v=cXDOHqa_QgY
24,23,Crimson Autumn Breeze,Lark's Call,2,https://www.youtube.com/watch?v=pfk5l2sdteE
25,19,NO ERA AMOR - Super Slowed,DJ Asul,5,https://www.youtube.com/watch?v=V7WnvoFbcHI
26,16,MONTAGEM XONADA,MXZI & Dj Samir & DJ Javi26,5,https://www.youtube.com/watch?v=pUklUX8ITeo
27,38,Take Me Thru Dere,Metro Boomin & Quavo & Breskii & YKNIECE & DJ Spinz,2,https://www.youtube.com/watch?v=iUZyn_w6Y1Q
28,11,Oh Ok (release the files),ian & Shonci,3,https://www.youtube.com/watch?v=6IeSiIdMvzA
29,24,blue,yung kai,16,https://www.youtube.com/watch?v=IpFX2vq8HKw
30,21,MONTAGEM COMA (Extreme Slowed),ANDROMEDA & elysian.,5,https://www.youtube.com/watch?v=EmmYDU3Rjpg
31,n/a,pistacia vera,,1,https://www.youtube.com/watch?v=qKPeenJTSQo
32,n/a,poster boy,2hollis,1,https://www.youtube.com/watch?v=H2vTrHc-OGk
33,13,Clint Eastwood,Gorillaz & Del The Funky Homosapien,2,https://www.youtube.com/watch?v=1V_xRb0x9aw
34,47,The Jolly Umbrella,Happy Bob,2,https://www.youtube.com/watch?v=VbNJmOGSr2w
35,n/a,Spring Whimsy,KAFETOP,1,https://www.youtube.com/watch?v=UiF8DdLSzJo
36,n/a,Feel good Day,MyLoop Sound,1,https://www.youtube.com/watch?v=XhaTMwfmmo0
37,n/a,From The Start,Laufey,1,https://www.youtube.com/watch?v=lSD_L-xic9o
38,n/a,VAI VAI TRAIR,DJ Asul,1,https://www.youtube.com/watch?v=2VV_ox3XXzg
39,n/a,Syrup Drizzling Like a Melody (FFM),Axiox Media,1,https://www.youtube.com/watch?v=0gguncrWjE8
40,n/a,Kept My Back Straight,Face Tommy,1,https://www.youtube.com/watch?v=_hUQZsjOjsc
41,34,Breakin' Dishes,Rihanna,2,https://www.youtube.com/watch?v=LO71pC20BDI
42,n/a,Waited for It to Fade,Face Tommy,1,https://www.youtube.com/watch?v=77HcxLxbgMk
43,31,What It Sounds Like,HUNTR/X & EJAE & AUDREY NUNA & REI AMI & KPop Demon Hunters Cast,2,https://www.youtube.com/watch?v=TbMEMCvFbZk
44,n/a,Sinners_dancing,GloryLimited Library,1,https://www.youtube.com/watch?v=k6Q4Fy257Bs
45,n/a,Xiong Wei,LUJIAJI,3,https://www.youtube.com/watch?v=nIN9JUVIdWo
46,45,Firework,Starlite Singers,2,https://www.youtube.com/watch?v=6Pkag7Q3OEk
47,n/a,Камин,EMIN & JONY,1,https://www.youtube.com/watch?v=6SEr1XcZG4M
48,40,Pale Air,Blaze Riot,2,https://www.youtube.com/watch?v=AOrjB38bAlw
49,n/a,SIREN HEAD FUNK,DJ VTTT77 & Mc Delux & DJ VYZ,1,https://www.youtube.com/watch?v=kVLXczVES3Q
50,18,POSER,PARTYOF2 & Jadagrace & SWIM,4,https://www.youtube.com/watch?v=S8UcxjbuqyE
