Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,5,Big Guy,Ice Spice,2,https://www.youtube.com/watch?v=7yaU0qXlgbo
2,1,Montagem Miau (Ultra Slowed),Lenar,7,n/a
3,2,All I Want for Christmas Is You,Mariah Carey,27,https://www.youtube.com/watch?v=aAkMkVFwAoo
4,n/a,67 Merry Rizzmas (Speed Up),TUZYA,1,https://www.youtube.com/watch?v=k5ymMxF-36U
5,3,CHANEL,Tyla,5,https://www.youtube.com/watch?v=xiZUf98A1Ts
6,6,FALL FROM THE SKY PT. 2,RomancePlanet & STAKILLAZ,9,https://www.youtube.com/watch?v=Cpc1akSzjPY
7,13,Don't Mind,Kent Jones,2,https://www.youtube.com/watch?v=n49qi-dU9IE
8,11,Riley,Juicy J & Lex Luger,5,https://www.youtube.com/watch?v=ZjgreqGLbqc
9,4,LET THE WORLD BURN,Chris Grey,6,https://www.youtube.com/watch?v=fdJrSjMgPFE
10,7,From The Start,-Prey & ZMAJOR & zxnc & Emrld!,5,https://www.youtube.com/watch?v=sTHhz9LXdjw
11,10,NO BATIDÃO,slxughter,6,https://www.youtube.com/watch?v=GXioir-fujY
12,12,mirrors demo,overtonight,2,https://www.youtube.com/watch?v=jNU1dKASlI8
13,8,What You Is,YoungBoy Never Broke Again & Mellow Rackz,9,https://www.youtube.com/watch?v=5p29VznFXhg
14,9,Mistletoe,Justin Bieber,3,https://www.youtube.com/watch?v=LUjn3RpkcKY
15,16,Reindeer Games,Scott Frenzel,2,https://www.youtube.com/watch?v=lAJXMKjCav8
16,19,7AM,Lil Uzi Vert,2,https://www.youtube.com/watch?v=ixDvq80wZps
17,14,Rockin' Around The Christmas Tree,Brenda Lee,18,https://www.youtube.com/watch?v=TFsZy9t-qDc
18,n/a,Goodbye To A World,Porter Robinson,1,https://www.youtube.com/watch?v=W2TE0DjdNqI
19,n/a,Miss You,Oliver Tree & Robin Schulz,1,https://www.youtube.com/watch?v=BX0lKSa_PTk
20,21,Jingle Bell Rock,Bobby Helms,14,https://www.youtube.com/watch?v=Z0ajuTaHBtM
21,n/a,Lost Woods Jersey Club,MirYouMadeIt,3,https://www.youtube.com/watch?v=IjNck9OJjGM
22,n/a,I Got A New One,Elizabeth Nichols,1,https://www.youtube.com/watch?v=Y57-qxzxdzI
23,22,do re mi (feat. Gucci Mane),blackbear,4,https://www.youtube.com/watch?v=dfzlUHOFQ5k
24,15,Ocean Eyes,Billie Eilish,14,https://www.youtube.com/watch?v=viimfQi_pUw
25,n/a,7 Years,Lukas Graham,10,https://www.youtube.com/watch?v=LHCob76kigA
26,20,Wish (Live),Trippie Redd & Diplo,10,https://www.youtube.com/watch?v=zOdKS_ayMyM
27,30,Last Christmas,Wham!,17,https://www.youtube.com/watch?v=E8gmARGvPlI
28,18,Should I Stay or Should I Go,The Clash,4,https://www.youtube.com/watch?v=xMaE6toi4mk
29,n/a,Yiwang Yiwang Dou Yiwang,Guo Yichen,1,https://www.youtube.com/watch?v=-YqrktFWfX8
30,44,The Days,CHRYSTAL,13,https://www.youtube.com/watch?v=o8RcHrz2-uU
31,24,Sleigh Ride,The Ronettes,4,https://www.youtube.com/watch?v=DkXIJe8CaIc
32,28,MONTAGEM GRITOS TALENTO (SUPER SLOWED) (feat. mc baiano MC RD & Mc Gw),prodbydxm & DJ FRIZER & DJ FZ DA ZN,3,https://www.youtube.com/watch?v=2tUrbTkuXPI
33,17,Head Shot / Gas In The Truck,IShowSpeed,6,https://www.youtube.com/watch?v=HvYoohC9kVs
34,32,Epic Inspiration,AShamaluevMusic,10,https://www.youtube.com/watch?v=CvLHKUtcFg4
35,23,Dark Red (Funk Ultra Slowed),ZMAJOR & dearukia & SEKIMANE & zxnc,7,https://www.youtube.com/watch?v=zVxS9Jaj32o
36,n/a,Art of Guitar (feat. Marcin),RJ Pasin,1,https://www.youtube.com/watch?v=iHlfdyLMHOo
37,49,Game over!,Harris Cole,13,https://www.youtube.com/watch?v=fTQb5umb1dg
38,31,弥渡山歌（Midu Echoing),Yang Music - 羊音乐,5,https://www.youtube.com/watch?v=eIQqtWOA12c
39,n/a,No Good Deed,Cynthia Erivo,1,https://www.youtube.com/watch?v=6vgUsEa5FMs
40,33,fragment (slowed),slxughter,6,https://www.youtube.com/watch?v=rngLO3tF2mA
41,n/a,فصلة,Flipperachi,1,https://www.youtube.com/watch?v=1XOJFuKHCck
42,25,DON`T STOP,GLXXMSTRIDER,9,https://www.youtube.com/watch?v=9ZeUei8IUxA
43,n/a,Lush Life,Zara Larsson,1,https://www.youtube.com/watch?v=tD4HCZe-tew
44,48,Phonk Funk,Brazilian Phonk & Trap Nation (US),2,https://www.youtube.com/watch?v=gErDD4vi0tU
45,26,Now or Never,Halsey,4,https://www.youtube.com/watch?v=kzQTc0-iBX8
46,n/a,Stranger Things,Kyle Dixon & Michael Stein,4,https://www.youtube.com/watch?v=2obv0DHuhu4
47,41,Beez In The Trap (feat. 2 Chainz),Nicki Minaj,2,https://www.youtube.com/watch?v=EmZvOhHF85I
48,n/a,The Less I Know The Better,Tame Impala,1,https://www.youtube.com/watch?v=sBzrzS1Ag_g
49,n/a,NOT CUTE ANYMORE,ILLIT,1,https://www.youtube.com/watch?v=x_RYZsOfpKY
50,n/a,Never Ending Story, & Gabriella Pizzolo,1,https://www.youtube.com/watch?v=Pielps4ZBCY
