Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,2,Yoga,Janelle Monáe & Jidenna,6,https://www.youtube.com/watch?v=0OkB6p_FZAw
2,1,Sea Lion,Yuno Miles,4,https://www.youtube.com/watch?v=Bc9xCCx8fJU
3,3,Babydoll,Dominic Fike,7,https://www.youtube.com/watch?v=KqMOKCRgvD8
4,12,TRILLIUM HARDTEKK,S3RL & Bearn,5,https://www.youtube.com/watch?v=OgiAdfUKJ3c
5,6,NO BATIDÃO,slxughter,22,https://www.youtube.com/watch?v=GXioir-fujY
6,5,Jumpshot,Dawin,3,https://www.youtube.com/watch?v=yztX1jvtm_4
7,24,Take Me Home,PinkPantheress,3,https://www.youtube.com/watch?v=dZBPhJ5zsEY
8,4,Bazooka,Miami XO,8,https://www.youtube.com/watch?v=pCcT7EkYnoE
9,8,Big Guy,Ice Spice,18,https://www.youtube.com/watch?v=7yaU0qXlgbo
10,7,Meet Me At Our Spot,THE ANXIETY & WILLOW & Tyler Cole,4,https://www.youtube.com/watch?v=RyJ5GbzEZC0
11,21,Like That (feat. Gucci Mane),Doja Cat,2,https://www.youtube.com/watch?v=XEJLuJyxLDE
12,11,World's Smallest Violin,AJR,5,https://www.youtube.com/watch?v=PEnJbjBuxnw
13,20,iloveitiloveitiloveit,Bella Kay,3,https://www.youtube.com/watch?v=4D6qatXG5-A
14,n/a,Drop (feat. Fatman Scoop),Timbaland & Magoo,1,https://www.youtube.com/watch?v=NwE2Qr568jw
15,15,Hate Me,Ellie Goulding & Juice WRLD,12,https://www.youtube.com/watch?v=UZwi9SHgzGY
16,10,That's What I Like,Bruno Mars,12,https://www.youtube.com/watch?v=PMivT7MJ41M
17,16,Double Dutch Bus,Frankie Smith,4,https://www.youtube.com/watch?v=fK9hK82r-AM
18,30,Go Away (feat. Best Coast),Weezer,5,https://www.youtube.com/watch?v=pnTIsubYbCU
19,22,HEAVENLY JUMPSTYLE (Slowed),TWXNY & Sxilwix & INNXCENCE,12,https://www.youtube.com/watch?v=qVuwUR5_FsE
20,n/a,Sea of Thieves,snackrunner,3,https://www.youtube.com/watch?v=fKgP--B5ncc
21,44,MONTAGEM DOMER (Super Slowed),Paizo & DJ LXILL & DJ FallThox,4,https://www.youtube.com/watch?v=XURd55MFBCU
22,13,Stateside,PinkPantheress & Zara Larsson,12,https://www.youtube.com/watch?v=lIxQe1R5hs0
23,19,E85,Don Toliver,5,https://www.youtube.com/watch?v=rVD-zV6ctoM
24,n/a,HIT THE JACKPOT! (Hakari Dance),GameboyJones,1,https://www.youtube.com/watch?v=_rQiTC7woSg
25,45,Black Beatles (feat. Gucci Mane),Rae Sremmurd,2,https://www.youtube.com/watch?v=b8m9zhNAgKs
26,n/a,COWBELL WARRIOR!,SXMPRA,12,https://www.youtube.com/watch?v=0dT9siTP70Y
27,n/a,RAHHHH,alt!,23,https://www.youtube.com/watch?v=FE0N2_OS0kg
28,26,Two Birds,Regina Spektor,10,https://www.youtube.com/watch?v=Bb3_oDWiD_w
29,27,Cry For Me (WA WA WA) (feat. Bubi),Ironmouse & shirobeats & HalaCG,13,https://www.youtube.com/watch?v=J7Xzgcu6vVk
30,23,Shower,Becky G,5,https://www.youtube.com/watch?v=50-_oTkmF5I
31,n/a,67 (Six Seven),Gazan,1,https://www.youtube.com/watch?v=yo5CILhgvT4
32,n/a,BAD ENDING FUNK,Shimuda & slowlydying,1,n/a
33,49,MOONLIGHT,XXXTENTACION,2,https://www.youtube.com/watch?v=GX8Hg6kWQYI
34,n/a,A Smile and a Ribbon,Patience & Prudence,1,https://www.youtube.com/watch?v=Dz4SmlB28CQ
35,39,BIRDS FUNK,DJ ISAQZX,3,https://www.youtube.com/watch?v=B2JH-JCb9PA
36,42,Shake It,Metro Station,2,https://www.youtube.com/watch?v=_wjFahULCK8
37,n/a,Havana (feat. Young Thug),Camila Cabello,17,n/a
38,32,Sleep Well(Live),Cg5,11,https://www.youtube.com/watch?v=lsZkA0SZHN8
39,41,Resenha Na Laje,Kew & DJGILCASTRO,2,https://www.youtube.com/watch?v=O7buVI-wk9I
40,25,Hero,Meego,3,https://www.youtube.com/watch?v=jtwaQixwqtw
41,28,Dracula (Remix) (feat. JENNIE),Tame Impala,4,https://www.youtube.com/watch?v=0UPDBODtxzw
42,n/a,Écoute Chérie,Vendredi sur Mer,1,https://www.youtube.com/watch?v=OhqUMFj51X0
43,n/a,Pipelinefunk Concert (Live),Armin Küpper,1,https://www.youtube.com/watch?v=p8GcHoSIPDg
44,n/a,chess,Joyful  ,19,https://www.youtube.com/watch?v=w1cUk-jt8go
45,n/a,Nights,Frank Ocean,1,https://www.youtube.com/watch?v=r4l9bFqgMaQ
46,46,Phantom,EsDeeKid & Rico Ace,16,https://www.youtube.com/watch?v=hmdzniMJOZs
47,n/a,Horizonte de Diamante (Super Slowed),ASKL hon & SoulFusi & Echo8,1,https://www.youtube.com/watch?v=EEsaPrz12ig
48,17,Treat You Better,Shawn Mendes,10,https://www.youtube.com/watch?v=lY2yjAdbvdQ
49,36,TIKI TIKI (Slowed),QMIIR & SALIMA CHICA,9,https://www.youtube.com/watch?v=bEYiPCbHAtM
50,n/a,Made In Japan,Buck Owens & The Buckaroos,1,https://www.youtube.com/watch?v=oo0dvvLUJhE
