Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,5,Bang Bang Bang (lil yappa/minus b remix) (feat. BBpanzu),Lil Yappa,3,https://www.youtube.com/watch?v=OLKjWMvoY40
2,2,Copines,Aya Nakamura,6,https://www.youtube.com/watch?v=EkGiGf8utCM
3,4,Billie Jean,Michael Jackson,5,https://www.youtube.com/watch?v=Zi_XLOBDo_Y
4,1,Babydoll,Dominic Fike,14,https://www.youtube.com/watch?v=KqMOKCRgvD8
5,n/a,Chicago,Michael Jackson,1,https://www.youtube.com/watch?v=Y_8mUx4VOmo
6,8,LAST CHANCE FUNK (Alt Version Ultra Slowed),TEENWXVE,7,https://www.youtube.com/watch?v=9lBD7QQmoYE
7,3,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,5,https://www.youtube.com/watch?v=ngORmvyvAaI
8,7,Just The Way You Are,Milky,7,https://www.youtube.com/watch?v=QZGsGB7cX3g
9,6,Jax Toy (Reprise) (feat. Michael Kovach),Jakeneutron,6,https://www.youtube.com/watch?v=GcmJAqxWKeA
10,n/a,Good Old Days (feat. Kesha),Macklemore,3,https://www.youtube.com/watch?v=1yYV9-KoSUM
11,41,Cherry Blossom Ice Tea,kittyfish,5,https://www.youtube.com/watch?v=YM2eYoSp2Kg
12,11,Nervy Funk,DJ KVNXD & Dj Zidzz & BRTS7 & DJ ALGUS ZL,4,https://www.youtube.com/watch?v=HseNhhfcky8
13,22,Golden Brown,The Stranglers,3,https://www.youtube.com/watch?v=Kp-kFTSFyR0
14,n/a,PASSO BEM SOLTO (Slowed),ATLXS,19,https://www.youtube.com/watch?v=NT4eF9YsYnM
15,16,Earrings,Malcolm Todd,4,https://www.youtube.com/watch?v=a4tdS3IB294
16,35,Beat It,Michael Jackson,7,https://www.youtube.com/watch?v=oRdxUFDoQe0
17,n/a,L O V E,Michael Bublé,13,https://www.youtube.com/watch?v=sdOvR6Io9Ao
18,13,TRILLIUM HARDTEKK,S3RL & Bearn,12,https://www.youtube.com/watch?v=OgiAdfUKJ3c
19,28,Beauty And A Beat (feat. Nicki Minaj),Justin Bieber,6,https://www.youtube.com/watch?v=Ys7-6_t7OEQ
20,12,Meow Meow (Slowed),heapper & ahh,5,https://www.youtube.com/watch?v=8WYa13TQND4
