Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,6,Sea Lion,Yuno Miles,2,https://www.youtube.com/watch?v=Bc9xCCx8fJU
2,1,Yoga,Janelle Monáe & Jidenna,4,https://www.youtube.com/watch?v=0OkB6p_FZAw
3,4,Bazooka,Miami XO,6,https://www.youtube.com/watch?v=pCcT7EkYnoE
4,18,Meet Me At Our Spot,THE ANXIETY & WILLOW & Tyler Cole,2,https://www.youtube.com/watch?v=RyJ5GbzEZC0
5,2,Babydoll,Dominic Fike,5,https://www.youtube.com/watch?v=KqMOKCRgvD8
6,3,NO BATIDÃO,slxughter,20,https://www.youtube.com/watch?v=GXioir-fujY
7,9,Big Guy,Ice Spice,16,https://www.youtube.com/watch?v=7yaU0qXlgbo
8,7,Hate Me,Ellie Goulding & Juice WRLD,10,https://www.youtube.com/watch?v=UZwi9SHgzGY
9,8,Lush Life,Zara Larsson,15,https://www.youtube.com/watch?v=tD4HCZe-tew
10,5,Two Birds,Regina Spektor,8,https://www.youtube.com/watch?v=Bb3_oDWiD_w
11,13,TRILLIUM HARDTEKK,S3RL & Bearn,3,https://www.youtube.com/watch?v=OgiAdfUKJ3c
12,11,E85,Don Toliver,3,https://www.youtube.com/watch?v=rVD-zV6ctoM
13,n/a,Hero,Meego,1,https://www.youtube.com/watch?v=jtwaQixwqtw
14,n/a,Yoga,Janelle Monáe & Jidenna,1,https://www.youtube.com/watch?v=0OkB6p_FZAw
15,14,Cry For Me (WA WA WA) (feat. Bubi),Ironmouse & shirobeats & HalaCG,11,https://www.youtube.com/watch?v=J7Xzgcu6vVk
16,40,Double Dutch Bus,Frankie Smith,2,https://www.youtube.com/watch?v=fK9hK82r-AM
17,n/a,iloveitiloveitiloveit,Bella Kay,1,https://www.youtube.com/watch?v=4D6qatXG5-A
18,n/a,Take Me Home,PinkPantheress,1,https://www.youtube.com/watch?v=dZBPhJ5zsEY
19,28,Dracula (Remix) (feat. JENNIE),Tame Impala,2,https://www.youtube.com/watch?v=0UPDBODtxzw
20,17,HEAVENLY JUMPSTYLE (Slowed),TWXNY & Sxilwix & INNXCENCE,10,https://www.youtube.com/watch?v=qVuwUR5_FsE
21,n/a,Before You Go,Lewis Capaldi,9,https://www.youtube.com/watch?v=Jtauh8GcxBY
22,38,Shower,Becky G,3,https://www.youtube.com/watch?v=50-_oTkmF5I
23,23,That's What I Like,Bruno Mars,10,https://www.youtube.com/watch?v=PMivT7MJ41M
24,26,RUDE!,Hearts2Hearts,3,https://www.youtube.com/watch?v=F7sGJVUrkjQ
25,n/a,Jumpshot,Dawin,1,https://www.youtube.com/watch?v=yztX1jvtm_4
26,n/a,Muffins In The Freezer,Tiagz,9,https://www.youtube.com/watch?v=IQKWSAqUcdA
27,12,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,7,https://www.youtube.com/watch?v=skhxizRYxps
28,22,Stateside,PinkPantheress & Zara Larsson,10,https://www.youtube.com/watch?v=lIxQe1R5hs0
29,19,White Keys,Dominic Fike,6,https://www.youtube.com/watch?v=Cz200209hOs
30,20,弥渡山歌（Midu Echoing),Yang Music - 羊音乐,16,https://www.youtube.com/watch?v=eIQqtWOA12c
31,25,DON'T PLAY WITH ME,Thompsxn Therapy,3,https://www.youtube.com/watch?v=ligBrggzzeE
32,21,KINDA HOMELESS FUNK,Anitor & HugeBoi & Vlxnor,5,https://www.youtube.com/watch?v=M1IPEJA1ybU
33,n/a,Slash Inferno,Waterflame & Teminite & Boom Kitty & Autodidactic Studios,9,https://www.youtube.com/watch?v=X9FMvw8V6ZY
34,n/a,JESTER FUNK,bear bear & friends & Gill Chang,1,https://www.youtube.com/watch?v=bvHUA_vJzsw
35,27,Go Away (feat. Best Coast),Weezer,3,https://www.youtube.com/watch?v=pnTIsubYbCU
36,n/a,Art of Guitar,Marcin & RJ Pasin,1,https://www.youtube.com/watch?v=NntdW4v4flk
37,30,Sleep Well(Live),Cg5,9,https://www.youtube.com/watch?v=lsZkA0SZHN8
38,n/a,chess,Joyful  ,18,https://www.youtube.com/watch?v=w1cUk-jt8go
39,44,TIKI TIKI (Slowed),QMIIR & SALIMA CHICA,7,https://www.youtube.com/watch?v=bEYiPCbHAtM
40,24,DtMF,Bad Bunny,7,https://www.youtube.com/watch?v=v9T_MGfzq7I
41,35,DREAM FUNK,LUMIX & KXRSED,6,https://www.youtube.com/watch?v=vNjDh-yOF0c
42,n/a,Montagem Miau (Slowed),Lenar,1,n/a
43,34,I Thought I Saw Your Face Today,She & Him,11,https://www.youtube.com/watch?v=pyGU-UudvrM
43,10,Wet,Dazey and the Scouts,3,https://www.youtube.com/watch?v=Qi2R3d8hiwM
45,n/a,Havana (feat. Young Thug),Camila Cabello,16,n/a
46,n/a,Gnarly,KATSEYE,16,https://www.youtube.com/watch?v=R2-yomhYAj4
47,29,Phantom,EsDeeKid & Rico Ace,14,https://www.youtube.com/watch?v=hmdzniMJOZs
48,n/a,BIRDS FUNK,DJ ISAQZX,1,https://www.youtube.com/watch?v=B2JH-JCb9PA
49,37,Without Me,Halsey,9,https://www.youtube.com/watch?v=ZAfAud_M_mg
50,33,Gozalo (Remix),Ariis,12,https://www.youtube.com/watch?v=GkqzojRVtGo
