Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,1,Sea Lion,Yuno Miles,3,https://www.youtube.com/watch?v=Bc9xCCx8fJU
2,2,Yoga,Janelle Monáe & Jidenna,5,https://www.youtube.com/watch?v=0OkB6p_FZAw
3,5,Babydoll,Dominic Fike,6,https://www.youtube.com/watch?v=KqMOKCRgvD8
4,3,Bazooka,Miami XO,7,https://www.youtube.com/watch?v=pCcT7EkYnoE
5,25,Jumpshot,Dawin,2,https://www.youtube.com/watch?v=yztX1jvtm_4
6,6,NO BATIDÃO,slxughter,21,https://www.youtube.com/watch?v=GXioir-fujY
7,4,Meet Me At Our Spot,THE ANXIETY & WILLOW & Tyler Cole,3,https://www.youtube.com/watch?v=RyJ5GbzEZC0
8,7,Big Guy,Ice Spice,17,https://www.youtube.com/watch?v=7yaU0qXlgbo
9,26,Muffins In The Freezer,Tiagz,10,https://www.youtube.com/watch?v=IQKWSAqUcdA
10,23,That's What I Like,Bruno Mars,11,https://www.youtube.com/watch?v=PMivT7MJ41M
11,n/a,World's Smallest Violin,AJR,4,https://www.youtube.com/watch?v=PEnJbjBuxnw
12,11,TRILLIUM HARDTEKK,S3RL & Bearn,4,https://www.youtube.com/watch?v=OgiAdfUKJ3c
13,28,Stateside,PinkPantheress & Zara Larsson,11,https://www.youtube.com/watch?v=lIxQe1R5hs0
14,9,Lush Life,Zara Larsson,16,https://www.youtube.com/watch?v=tD4HCZe-tew
15,8,Hate Me,Ellie Goulding & Juice WRLD,11,https://www.youtube.com/watch?v=UZwi9SHgzGY
16,16,Double Dutch Bus,Frankie Smith,3,https://www.youtube.com/watch?v=fK9hK82r-AM
17,n/a,Treat You Better,Shawn Mendes,9,https://www.youtube.com/watch?v=lY2yjAdbvdQ
18,21,Before You Go,Lewis Capaldi,10,https://www.youtube.com/watch?v=Jtauh8GcxBY
19,12,E85,Don Toliver,4,https://www.youtube.com/watch?v=rVD-zV6ctoM
20,17,iloveitiloveitiloveit,Bella Kay,2,https://www.youtube.com/watch?v=4D6qatXG5-A
21,n/a,Like That (feat. Gucci Mane),Doja Cat,1,https://www.youtube.com/watch?v=XEJLuJyxLDE
22,20,HEAVENLY JUMPSTYLE (Slowed),TWXNY & Sxilwix & INNXCENCE,11,https://www.youtube.com/watch?v=qVuwUR5_FsE
23,22,Shower,Becky G,4,https://www.youtube.com/watch?v=50-_oTkmF5I
24,18,Take Me Home,PinkPantheress,2,https://www.youtube.com/watch?v=dZBPhJ5zsEY
25,13,Hero,Meego,2,https://www.youtube.com/watch?v=jtwaQixwqtw
26,10,Two Birds,Regina Spektor,9,https://www.youtube.com/watch?v=Bb3_oDWiD_w
27,15,Cry For Me (WA WA WA) (feat. Bubi),Ironmouse & shirobeats & HalaCG,12,https://www.youtube.com/watch?v=J7Xzgcu6vVk
28,19,Dracula (Remix) (feat. JENNIE),Tame Impala,3,https://www.youtube.com/watch?v=0UPDBODtxzw
29,n/a,King For A Day (feat. Kellin Quinn),Pierce The Veil,5,https://www.youtube.com/watch?v=icXUkIfZxyg
30,35,Go Away (feat. Best Coast),Weezer,4,https://www.youtube.com/watch?v=pnTIsubYbCU
31,33,Slash Inferno,Waterflame & Teminite & Boom Kitty & Autodidactic Studios,10,https://www.youtube.com/watch?v=X9FMvw8V6ZY
32,37,Sleep Well(Live),Cg5,10,https://www.youtube.com/watch?v=lsZkA0SZHN8
33,34,JESTER FUNK,bear bear & friends & Gill Chang,2,https://www.youtube.com/watch?v=bvHUA_vJzsw
34,46,Gnarly,KATSEYE,17,https://www.youtube.com/watch?v=R2-yomhYAj4
35,32,KINDA HOMELESS FUNK,Anitor & HugeBoi & Vlxnor,6,https://www.youtube.com/watch?v=M1IPEJA1ybU
36,39,TIKI TIKI (Slowed),QMIIR & SALIMA CHICA,8,https://www.youtube.com/watch?v=bEYiPCbHAtM
37,29,White Keys,Dominic Fike,7,https://www.youtube.com/watch?v=Cz200209hOs
38,27,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,8,https://www.youtube.com/watch?v=skhxizRYxps
39,48,BIRDS FUNK,DJ ISAQZX,2,https://www.youtube.com/watch?v=B2JH-JCb9PA
40,24,RUDE!,Hearts2Hearts,4,https://www.youtube.com/watch?v=F7sGJVUrkjQ
41,n/a,Resenha Na Laje,Kew & DJGILCASTRO,1,https://www.youtube.com/watch?v=O7buVI-wk9I
42,n/a,Shake It,Metro Station,1,https://www.youtube.com/watch?v=_wjFahULCK8
43,n/a,SWIM,BTS,1,https://www.youtube.com/watch?v=b4iVv91Z6lY
44,n/a,MONTAGEM DOMER (Super Slowed),Paizo & DJ LXILL & DJ FallThox,3,https://www.youtube.com/watch?v=XURd55MFBCU
45,n/a,Black Beatles (feat. Gucci Mane),Rae Sremmurd,1,https://www.youtube.com/watch?v=b8m9zhNAgKs
46,47,Phantom,EsDeeKid & Rico Ace,15,https://www.youtube.com/watch?v=hmdzniMJOZs
47,31,DON'T PLAY WITH ME,Thompsxn Therapy,4,https://www.youtube.com/watch?v=ligBrggzzeE
48,41,DREAM FUNK,LUMIX & KXRSED,7,https://www.youtube.com/watch?v=vNjDh-yOF0c
49,n/a,MOONLIGHT,XXXTENTACION,1,https://www.youtube.com/watch?v=GX8Hg6kWQYI
50,43,I Thought I Saw Your Face Today,She & Him,12,https://www.youtube.com/watch?v=pyGU-UudvrM
