Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,1,Whimsical Adventures,Vibrix Music,14,https://www.youtube.com/watch?v=l2pyFfjaeio
2,2,Gentle Reverie,Creable Music,18,https://www.youtube.com/watch?v=eEAnx0E6d6s
3,3,Confess your love (feat. ola.wav),Jiandro,3,https://www.youtube.com/watch?v=LfHm50UJW6U
4,9,Tickle Tune,Creable Sound,5,https://www.youtube.com/watch?v=AOZiz2kQEvY
5,4,Serene Bliss,Creable Music,11,https://www.youtube.com/watch?v=yJ-1PRz3-qM
6,7,Golden Daylight,Creable Sound,6,https://www.youtube.com/watch?v=F_Ckv5DlxaQ
7,5,The Days,CHRYSTAL,3,https://www.youtube.com/watch?v=o8RcHrz2-uU
8,8,Cheerful Serenade,Chorify Music,20,https://www.youtube.com/watch?v=DipeMF_-0Qs
9,6,SODA POP,Saja Boys,9,https://www.youtube.com/watch?v=eny0BqmSwmM
10,13,Golden,HUNTR/X & EJAE & AUDREY NUNA & REI AMI & KPop Demon Hunters Cast,8,https://www.youtube.com/watch?v=yebNIHKAC4A
11,19,Sugar On My Tongue,Tyler The Creator,2,https://www.youtube.com/watch?v=ljHdccyQbT4
12,11,ACELERADA,sma$her & MXZI,4,https://www.youtube.com/watch?v=YQkeI3BQdP0
13,12,Blissful Odyssey,Vibrix Music,16,https://www.youtube.com/watch?v=L1dRP7uTNiI
14,10,Rock That Body,The Black Eyed Peas,14,https://www.youtube.com/watch?v=nmnjL26OBcY
15,16,Devil in Disguise,Marino,6,https://www.youtube.com/watch?v=DC-cqWO_GM0
16,14,Joyful Whispers,Creable Music,3,https://www.youtube.com/watch?v=GSBRVv61wTg
17,n/a,Oh Ok (release the files),ian & Shonci,1,https://www.youtube.com/watch?v=6IeSiIdMvzA
18,15,Giggly Hearts,Creable Sound,6,https://www.youtube.com/watch?v=hi8n30K-l-g
19,18,Echoes of Longing,Creable Music,10,https://www.youtube.com/watch?v=O6FJgBBPNLg
20,28,Calm Serenity,Vibrix Music,6,https://www.youtube.com/watch?v=ajedosUsDTY
21,31,Dramatic Journeys,Rhymora Music,5,https://www.youtube.com/watch?v=y5Sre0B9V2M
22,32,Your Idol,Saja Boys & Andrew Choi & Neckwav & Danny Chung & KEVIN WOO & samUIL Lee & KPop Demon Hunters Cast,6,https://www.youtube.com/watch?v=cWppAbqm9I8
23,37,MONTAGEM XONADA,MXZI & Dj Samir & DJ Javi26,3,https://www.youtube.com/watch?v=pUklUX8ITeo
24,44,POSER,PARTYOF2 & Jadagrace & SWIM,2,https://www.youtube.com/watch?v=S8UcxjbuqyE
25,n/a,Doot Doot (6 7),Skrilla,11,https://www.youtube.com/watch?v=XnygT6ANLzQ
26,34,Veil of Shadows,Rhymora Music,4,https://www.youtube.com/watch?v=Qy2x0BRG8fI
27,n/a,thank u next,Ariana Grande,1,https://www.youtube.com/watch?v=gl1aHhXnN1k
28,22,Milkshake,Kelis,7,https://www.youtube.com/watch?v=6AwXKJoKJz4
29,26,Melancholic Dusk,Creable Music,10,https://www.youtube.com/watch?v=JdutnHFk-sM
30,17,Esta Noche,sma$her,2,https://www.youtube.com/watch?v=YiYwovZ9IT8
31,20,Somebody,Latto,8,https://www.youtube.com/watch?v=qB7kLilZWwg
32,n/a,Score Suite,Marcelo Zarvos,1,https://www.youtube.com/watch?v=nXg0WUHAXMk
33,33,FUNK DO SURPRISE,KXZINVK & Mc Roba Cena & MC Da 12,2,https://www.youtube.com/watch?v=LGWhlUL2ejQ
34,50,MENTE MÁ,Nakama & Mc Staff,2,https://www.youtube.com/watch?v=cXDOHqa_QgY
35,n/a,Tears,Sabrina Carpenter,1,https://www.youtube.com/watch?v=V9vuCByb6js
36,25,Krabby Step,Swae Lee & Tyga & Lil Mosey,3,https://www.youtube.com/watch?v=lOLvuGV-88o
37,n/a,How It’s Done,HUNTR/X & EJAE & AUDREY NUNA & REI AMI & KPop Demon Hunters Cast,7,https://www.youtube.com/watch?v=QGsevnbItdU
38,38,DIA DELÍCIA,Nakama & ΣP,12,https://www.youtube.com/watch?v=2cnloO84LA0
39,n/a,Slash Inferno,Waterflame & Teminite & Boom Kitty & Autodidactic Studios,2,https://www.youtube.com/watch?v=X9FMvw8V6ZY
40,27,Best of Wives and Best of Women,Lin-Manuel Miranda & Phillipa Soo,3,https://www.youtube.com/watch?v=hfmvDjPa2TU
41,48,Smile Parade,Creable Sound,2,https://www.youtube.com/watch?v=bH7sdAz-Ztk
42,43,MONTAGEM COMA (Extreme Slowed),ANDROMEDA & elysian.,3,https://www.youtube.com/watch?v=EmmYDU3Rjpg
43,49,Serenity's Embrace,Creable Music,2,https://www.youtube.com/watch?v=_XpQYKBNOAM
44,29,NO ERA AMOR - Super Slowed,DJ Asul,3,https://www.youtube.com/watch?v=V7WnvoFbcHI
45,30,Young Black & Rich,Melly Mike,9,https://www.youtube.com/watch?v=F3qWBh7jZZ0
46,35,Dame Un Grrr,Fantomel & Kate Linn,11,https://www.youtube.com/watch?v=wHlAnhkLUvw
47,39,Cloud Drift,Creable Sound,5,https://www.youtube.com/watch?v=wSboCNw-O0Y
48,23,Illegal,PinkPantheress,11,https://www.youtube.com/watch?v=TFWXqLSr4ZM
49,42,blue,yung kai,14,https://www.youtube.com/watch?v=IpFX2vq8HKw
50,n/a,TAKEDOWN,TWICE &  & JIHYO & CHAEYOUNG,4,https://www.youtube.com/watch?v=l8Dr7vzMSVE
