Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,1,Big Guy,Ice Spice,3,https://www.youtube.com/watch?v=7yaU0qXlgbo
2,3,All I Want for Christmas Is You,Mariah Carey,28,https://www.youtube.com/watch?v=aAkMkVFwAoo
3,6,FALL FROM THE SKY PT. 2,RomancePlanet & STAKILLAZ,10,https://www.youtube.com/watch?v=Cpc1akSzjPY
4,49,NOT CUTE ANYMORE,ILLIT,2,https://www.youtube.com/watch?v=x_RYZsOfpKY
5,43,Lush Life,Zara Larsson,2,https://www.youtube.com/watch?v=tD4HCZe-tew
6,5,CHANEL,Tyla,6,https://www.youtube.com/watch?v=xiZUf98A1Ts
7,4,67 Merry Rizzmas (Speed Up),TUZYA,2,https://www.youtube.com/watch?v=k5ymMxF-36U
8,7,Don't Mind,Kent Jones,3,https://www.youtube.com/watch?v=n49qi-dU9IE
9,11,NO BATIDÃO,slxughter,7,https://www.youtube.com/watch?v=GXioir-fujY
10,10,From The Start,-Prey & ZMAJOR & zxnc & Emrld!,6,https://www.youtube.com/watch?v=sTHhz9LXdjw
11,14,Mistletoe,Justin Bieber,4,https://www.youtube.com/watch?v=LUjn3RpkcKY
12,15,Reindeer Games,Scott Frenzel,3,https://www.youtube.com/watch?v=lAJXMKjCav8
13,20,Jingle Bell Rock,Bobby Helms,15,https://www.youtube.com/watch?v=Z0ajuTaHBtM
14,n/a,All I Want for Christmas,Sounds Of Christmas,1,https://www.youtube.com/watch?v=ns5y4ICTRFQ
15,13,What You Is,YoungBoy Never Broke Again & Mellow Rackz,10,https://www.youtube.com/watch?v=5p29VznFXhg
16,17,Rockin' Around The Christmas Tree,Brenda Lee,19,https://www.youtube.com/watch?v=TFsZy9t-qDc
17,27,Last Christmas,Wham!,18,https://www.youtube.com/watch?v=E8gmARGvPlI
18,18,Goodbye To A World,Porter Robinson,2,https://www.youtube.com/watch?v=W2TE0DjdNqI
19,21,Lost Woods Jersey Club,MirYouMadeIt,4,https://www.youtube.com/watch?v=IjNck9OJjGM
20,9,LET THE WORLD BURN,Chris Grey,7,https://www.youtube.com/watch?v=fdJrSjMgPFE
21,24,Ocean Eyes,Billie Eilish,15,https://www.youtube.com/watch?v=viimfQi_pUw
22,16,7AM,Lil Uzi Vert,3,https://www.youtube.com/watch?v=ixDvq80wZps
23,12,mirrors demo,overtonight,3,https://www.youtube.com/watch?v=jNU1dKASlI8
24,8,Riley,Juicy J & Lex Luger,6,https://www.youtube.com/watch?v=ZjgreqGLbqc
25,n/a,Montagem Miau (阿米嘎蒂朵喵喵),卓别林,1,https://www.youtube.com/watch?v=_3V7_UvCRAk
26,n/a,THANKFUL,Forrest Frank,1,https://www.youtube.com/watch?v=VOZbswniA-g
27,n/a,Strut,Ayanna Ife & Zeddy Will & Jenn Carter,1,https://www.youtube.com/watch?v=pLYymXctanc
28,36,Art of Guitar (feat. Marcin),RJ Pasin,2,https://www.youtube.com/watch?v=iHlfdyLMHOo
29,45,Now or Never,Halsey,5,https://www.youtube.com/watch?v=kzQTc0-iBX8
30,26,Wish (Live),Trippie Redd & Diplo,11,https://www.youtube.com/watch?v=zOdKS_ayMyM
31,19,Miss You,Oliver Tree & Robin Schulz,2,https://www.youtube.com/watch?v=BX0lKSa_PTk
32,28,Should I Stay or Should I Go,The Clash,5,https://www.youtube.com/watch?v=xMaE6toi4mk
33,32,MONTAGEM GRITOS TALENTO (SUPER SLOWED) (feat. mc baiano MC RD & Mc Gw),prodbydxm & DJ FRIZER & DJ FZ DA ZN,4,https://www.youtube.com/watch?v=2tUrbTkuXPI
34,n/a,MONTAGEM RUGADA,cape & JXNDRO & Sayfalse,10,https://www.youtube.com/watch?v=Hd5nXTyaXZg
35,n/a,Phantom,EsDeeKid & Rico Ace,1,https://www.youtube.com/watch?v=hmdzniMJOZs
36,37,Game over!,Harris Cole,14,https://www.youtube.com/watch?v=fTQb5umb1dg
37,n/a,Sneaky Link 2.0,HXLLYWOOD & Soulja Boy & Kayla Nicole,4,https://www.youtube.com/watch?v=TegbTc9lczM
38,44,Phonk Funk,Brazilian Phonk & Trap Nation (US),3,https://www.youtube.com/watch?v=gErDD4vi0tU
39,23,do re mi (feat. Gucci Mane),blackbear,5,https://www.youtube.com/watch?v=dfzlUHOFQ5k
40,n/a,Mr. Sandman,the Chordettes,1,https://www.youtube.com/watch?v=SmcPp1tNm-4
41,35,Dark Red (Funk Ultra Slowed),ZMAJOR & dearukia & SEKIMANE & zxnc,8,https://www.youtube.com/watch?v=zVxS9Jaj32o
42,n/a,LUA NA PRAÇA,Dj Samir & DJ Zarek & Dj Duda & LUNxdiE,4,https://www.youtube.com/watch?v=iLfVnU23E34
43,33,Head Shot / Gas In The Truck,IShowSpeed,7,https://www.youtube.com/watch?v=HvYoohC9kVs
44,22,I Got A New One,Elizabeth Nichols,2,https://www.youtube.com/watch?v=Y57-qxzxdzI
45,n/a,SPAGHETTI (feat. j-hope),LE SSERAFIM,1,https://www.youtube.com/watch?v=TvVtYaqCni8
46,n/a,i walk this earth all by myself,EKKSTACY,1,https://www.youtube.com/watch?v=uto7z_YEuaM
