Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,1,Dil Lagana Mana Tha,Krish Mondal & Kishore Mondal,3,https://www.youtube.com/watch?v=55BS8QO5C9o
2,2,NO BATIDÃO,slxughter,15,https://www.youtube.com/watch?v=GXioir-fujY
3,5,Cry For Me (WA WA WA) (feat. Bubi),Ironmouse & shirobeats & HalaCG,5,https://www.youtube.com/watch?v=J7Xzgcu6vVk
4,4,PASSO BEM SOLTO (Slowed),ATLXS,47,https://www.youtube.com/watch?v=NT4eF9YsYnM
5,3,TIKI TIKI (Slowed),QMIIR & SALIMA CHICA,3,https://www.youtube.com/watch?v=bEYiPCbHAtM
6,6,Montagem Miau (Ultra Slowed),Lenar,14,n/a
7,9,弥渡山歌（Midu Echoing),Yang Music - 羊音乐,9,https://www.youtube.com/watch?v=eIQqtWOA12c
8,8,Friendships (feat. Leony),Pascal Letoublon,64,https://www.youtube.com/watch?v=1g3Toj4-RMg
9,7,Gozalo (Remix),Ariis,7,https://www.youtube.com/watch?v=GkqzojRVtGo
10,10,Big Guy,Ice Spice,10,https://www.youtube.com/watch?v=7yaU0qXlgbo
11,13,Lush Life,Zara Larsson,8,https://www.youtube.com/watch?v=tD4HCZe-tew
12,n/a,Kithe Reh Gaya,Neeti Mohan & Abhijit Vaghani,1,https://www.youtube.com/watch?v=EkpHXNymFYE
13,14,VOCE NA MIRA,SLOWERB,7,https://www.youtube.com/watch?v=Wr3hSOcEvKw
14,11,Status,Khasa Aala Chahar & Anny Kathwar,6,https://www.youtube.com/watch?v=A7Dk-ixHKjY
15,19,Papaoutai (Afro Soul),mikeeysmind & Chill77 & Unjaps,3,https://www.youtube.com/watch?v=72zXataH1H8
16,48,peekaboo (feat. AZ Chike),Kendrick Lamar,7,https://www.youtube.com/watch?v=cbHkzwa0QmM
17,16,Paloma Blanca,George Baker Selection,2,https://www.youtube.com/watch?v=TCmu-fB4TDs
18,18,From The Start,-Prey & ZMAJOR & zxnc & Emrld!,13,https://www.youtube.com/watch?v=sTHhz9LXdjw
19,15,فصلة,Flipperachi,10,https://www.youtube.com/watch?v=1XOJFuKHCck
20,n/a,Resenha Na Laje,Kew & DJGILCASTRO,1,https://www.youtube.com/watch?v=O7buVI-wk9I
21,n/a,MONTAGEM POLARIS 1.0 (Super Slowed),PXLWYSE & DJ VETA3,18,https://www.youtube.com/watch?v=llTQJ-wdJ1Q
22,23,Shararat,Shashwat Sachdev & Madhubanti Bagchi & Jasmine Sandlas,8,https://www.youtube.com/watch?v=YyepU5ztLf4
23,21,Sheesha (Aakhya Mai Aakh Ghali Jo Bairan),Mitta Ror & Swara Verma,3,https://www.youtube.com/watch?v=aRNfSqsgrgE
24,30,23 Theme,Anirudh & Hector Salamanca & Heisenberg,2,https://www.youtube.com/watch?v=iqLN1abVEOM
25,n/a,Two Birds,Regina Spektor,1,https://www.youtube.com/watch?v=Bb3_oDWiD_w
26,22,CHANEL,Tyla,13,https://www.youtube.com/watch?v=xiZUf98A1Ts
27,26,HEAVENLY JUMPSTYLE (Slowed),TWXNY & Sxilwix & INNXCENCE,3,https://www.youtube.com/watch?v=qVuwUR5_FsE
28,28,Manasha,Ashreveal,9,https://www.youtube.com/watch?v=G58pphuWFwo
29,25,JETSKI,Pedro Sampaio & MC MENO K & Melody,4,https://www.youtube.com/watch?v=7CF5qbw8zec
30,27,Epic Inspiration,AShamaluevMusic,14,https://www.youtube.com/watch?v=CvLHKUtcFg4
