Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,1,Dil Lagana Mana Tha,Krish Mondal & Kishore Mondal,4,https://www.youtube.com/watch?v=55BS8QO5C9o
2,2,NO BATIDÃO,slxughter,16,https://www.youtube.com/watch?v=GXioir-fujY
3,3,Cry For Me (WA WA WA) (feat. Bubi),Ironmouse & shirobeats & HalaCG,6,https://www.youtube.com/watch?v=J7Xzgcu6vVk
4,4,PASSO BEM SOLTO (Slowed),ATLXS,48,https://www.youtube.com/watch?v=NT4eF9YsYnM
5,5,TIKI TIKI (Slowed),QMIIR & SALIMA CHICA,4,https://www.youtube.com/watch?v=bEYiPCbHAtM
6,8,Friendships (feat. Leony),Pascal Letoublon,65,https://www.youtube.com/watch?v=1g3Toj4-RMg
7,6,Montagem Miau (Ultra Slowed),Lenar,15,n/a
8,12,Kithe Reh Gaya,Neeti Mohan & Abhijit Vaghani,2,https://www.youtube.com/watch?v=EkpHXNymFYE
9,9,Gozalo (Remix),Ariis,8,https://www.youtube.com/watch?v=GkqzojRVtGo
10,13,VOCE NA MIRA,SLOWERB,8,https://www.youtube.com/watch?v=Wr3hSOcEvKw
11,7,弥渡山歌（Midu Echoing),Yang Music - 羊音乐,10,https://www.youtube.com/watch?v=eIQqtWOA12c
12,n/a,弥渡山歌 (Midu Echoing) (Ultra Slowed),YANGYINYUE,1,https://www.youtube.com/watch?v=VWYC_3z8G-w
13,11,Lush Life,Zara Larsson,9,https://www.youtube.com/watch?v=tD4HCZe-tew
14,14,Status,Khasa Aala Chahar & Anny Kathwar,7,https://www.youtube.com/watch?v=A7Dk-ixHKjY
15,15,Papaoutai (Afro Soul),mikeeysmind & Chill77 & Unjaps,4,https://www.youtube.com/watch?v=72zXataH1H8
16,10,Big Guy,Ice Spice,11,https://www.youtube.com/watch?v=7yaU0qXlgbo
17,25,Two Birds,Regina Spektor,2,https://www.youtube.com/watch?v=Bb3_oDWiD_w
18,49,पईसा ना तऽ पावर चाही,Tuntun Yadav & Shubham Raj & Adarsh Singh,2,https://www.youtube.com/watch?v=lKyWtrubUQ8
19,17,Paloma Blanca,George Baker Selection,3,https://www.youtube.com/watch?v=TCmu-fB4TDs
20,n/a,Bholenath Ki Shaadi,Hansraj Raghuwanshi,1,https://www.youtube.com/watch?v=jGVlEAyh5oI
21,18,From The Start,-Prey & ZMAJOR & zxnc & Emrld!,14,https://www.youtube.com/watch?v=sTHhz9LXdjw
22,20,Resenha Na Laje,Kew & DJGILCASTRO,2,https://www.youtube.com/watch?v=O7buVI-wk9I
23,23,Sheesha (Aakhya Mai Aakh Ghali Jo Bairan),Mitta Ror & Swara Verma,4,https://www.youtube.com/watch?v=aRNfSqsgrgE
24,24,23 Theme,Anirudh & Hector Salamanca & Heisenberg,3,https://www.youtube.com/watch?v=iqLN1abVEOM
25,27,HEAVENLY JUMPSTYLE (Slowed),TWXNY & Sxilwix & INNXCENCE,4,https://www.youtube.com/watch?v=qVuwUR5_FsE
26,22,Shararat,Shashwat Sachdev & Madhubanti Bagchi & Jasmine Sandlas,9,https://www.youtube.com/watch?v=YyepU5ztLf4
27,n/a,Noor E Ramzan,Farhan Ali Waris,1,https://www.youtube.com/watch?v=vy2kpNPGEzM
28,28,Manasha,Ashreveal,10,https://www.youtube.com/watch?v=G58pphuWFwo
29,19,فصلة,Flipperachi,11,https://www.youtube.com/watch?v=1XOJFuKHCck
30,n/a,Maya Hoge Maya,Acharya Sahu & Anita Mandal,1,https://www.youtube.com/watch?v=C3JPHYvpVtc
31,39,MATADORA (Super Slowed),Brazilian Phonk & Bass Boosted & Trap Nation (US),2,https://www.youtube.com/watch?v=9jSq99uN7q0
32,n/a,Bholenath,Kaka WRLD,1,https://www.youtube.com/watch?v=a4pi2zKbf8Q
33,n/a,Sanatani phonk,Pextyle,1,https://www.youtube.com/watch?v=DE5WHrUzcEo
34,26,CHANEL,Tyla,14,https://www.youtube.com/watch?v=xiZUf98A1Ts
35,n/a,Hamari Video Viral Karo Hadtal (Hindi),Naveen Shrivastava,1,https://www.youtube.com/watch?v=-FrfYxHuKoM
36,n/a,Har Har Mahadev,Sachet Tandon,3,https://www.youtube.com/watch?v=uSb0M_UQE1o
37,34,Hello,OMFG,3,https://www.youtube.com/watch?v=aaIjs8K3oYo
38,33,MONTAGEM REBOLA,ATLXS & DJ FKU,4,https://www.youtube.com/watch?v=0Ib0ZtLILys
39,46,Lutt Le Gaya,Shashwat Sachdev & Simran Choudhary,3,https://www.youtube.com/watch?v=VWCBZpvjZfc
40,35,BI,KISLOTV,10,https://www.youtube.com/watch?v=fQAovWwAtws
41,29,JETSKI,Pedro Sampaio & MC MENO K & Melody,5,https://www.youtube.com/watch?v=7CF5qbw8zec
42,n/a,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,1,https://www.youtube.com/watch?v=skhxizRYxps
43,30,Epic Inspiration,AShamaluevMusic,15,https://www.youtube.com/watch?v=CvLHKUtcFg4
44,n/a,Mere Baba,Jubin Nautiyal,1,https://www.youtube.com/watch?v=_pWYaGi_FiM
45,n/a,Parvati Boli Shankar Se,Hansraj Raghuwanshi,2,https://www.youtube.com/watch?v=6naFaPQ8fAI
46,n/a,Mai Tere Ishq Mein 2.0,Danish Alfaaz & Bohemia & Lata Mangeshkar,1,https://www.youtube.com/watch?v=anuuknQbmL0
47,16,peekaboo (feat. AZ Chike),Kendrick Lamar,8,https://www.youtube.com/watch?v=cbHkzwa0QmM
48,n/a,Piya Ghar Aavenge,Kailash Kher & Paresh Kamath & Naresh Kamath,1,https://www.youtube.com/watch?v=JSLHveDmdjY
49,40,FUNK SIGILO,h6itam,15,https://www.youtube.com/watch?v=vEnSsrB2K9g
50,32,Pipoca (feat. Robson Abreu),Emilly Vick,3,https://www.youtube.com/watch?v=URaYG2qG30U
