Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,1,فصلة,Flipperachi,4,https://www.youtube.com/watch?v=1XOJFuKHCck
2,4,Ishq Jalakar - Karvaan ,Shashwat Sachdev & Shahzad Ali & Subhadeep Das Chowdhury & Armaan Khan & Irshad Kamil & Roshan & Sahir Ludhianvi,3,https://www.youtube.com/watch?v=8qCVXCFREkQ
3,2,PASSO BEM SOLTO (Slowed),ATLXS,41,https://www.youtube.com/watch?v=NT4eF9YsYnM
4,3,NO BATIDÃO,slxughter,9,https://www.youtube.com/watch?v=GXioir-fujY
5,10,Big Guy,Ice Spice,4,https://www.youtube.com/watch?v=7yaU0qXlgbo
6,8,Friendships (feat. Leony),Pascal Letoublon,58,https://www.youtube.com/watch?v=1g3Toj4-RMg
7,6,CHANEL,Tyla,7,https://www.youtube.com/watch?v=xiZUf98A1Ts
8,12,NOT CUTE ANYMORE,ILLIT,2,https://www.youtube.com/watch?v=x_RYZsOfpKY
9,9,MONTAGEM COMA (Extreme Slowed),ANDROMEDA & elysian.,22,https://www.youtube.com/watch?v=EmmYDU3Rjpg
10,5,From The Start,-Prey & ZMAJOR & zxnc & Emrld!,7,https://www.youtube.com/watch?v=sTHhz9LXdjw
11,7,FALL FROM THE SKY PT. 2,RomancePlanet & STAKILLAZ,10,https://www.youtube.com/watch?v=Cpc1akSzjPY
12,n/a,Anewale Saal Ko Salaam,Shabbir Kumar,2,https://www.youtube.com/watch?v=wALsJO_5Yc4
13,13,Soldier Soldier Meethi Baaten,Kumar Sanu & Alka Yagnik,4,https://www.youtube.com/watch?v=qwJxDcuW538
14,n/a,Banku Bhaiya,Sukhwinder Singh & Vishal-Shekhar,1,https://www.youtube.com/watch?v=YCC2SowAsJ0
15,n/a,Montagem Miau (Ultra Slowed),Lenar,8,n/a
16,11,Ngga Dulu,Akbar Chalay & Zynakal & Ciloqciliq,5,https://www.youtube.com/watch?v=wIwWfmdIVUE
17,41,Happy Happy New Year,Dilu Dilwala,3,https://www.youtube.com/watch?v=lMpI08X-7aE
18,36,Goodbye To A World,Porter Robinson,2,https://www.youtube.com/watch?v=W2TE0DjdNqI
19,32,Lush Life,Zara Larsson,2,https://www.youtube.com/watch?v=tD4HCZe-tew
20,n/a,EEEE A,dia,1,https://www.youtube.com/watch?v=Wvl-UASEEQY
21,18,LUA NA PRAÇA,Dj Samir & DJ Zarek & Dj Duda & LUNxdiE,6,https://www.youtube.com/watch?v=iLfVnU23E34
22,n/a,Seet Lehar,Filmy & Riyaazi,1,https://www.youtube.com/watch?v=tKLcFy1HDUA
23,14,Montagem Miau (阿米嘎蒂朵喵喵),卓别林,2,https://www.youtube.com/watch?v=_3V7_UvCRAk
24,n/a,TABOLA BALE,SILET OPEN UP & Jacson Seran & Juan Reza & Diva Aurel,16,https://www.youtube.com/watch?v=F0d8JJUNkqo
25,16,Orang Baru Lebe Gacor,Ecko Show & Juan Reza & Chesylino,8,https://www.youtube.com/watch?v=0VOhIR3bnXY
26,23,MONTAGEM RUGADA,cape & JXNDRO & Sayfalse,12,https://www.youtube.com/watch?v=Hd5nXTyaXZg
27,35,AL NACER!,Sayfalse & Nulteex,11,https://www.youtube.com/watch?v=kPf9i6Wef7M
28,n/a,Deus do Olimpo,TRASHXRL,2,https://www.youtube.com/watch?v=hwKaRTEhUHc
29,25,चर्चा बा राजधानी में ,Vikas Nishad,2,https://www.youtube.com/watch?v=6JoVr1ZGMz0
30,17,साल ओढ़ के मिले आवा,Pramod Premi Yadav,8,https://www.youtube.com/watch?v=R7uov1899eg
31,n/a,सड़ीया सरकावs राजा जी,Neelkamal Singh & Adr Anand,1,https://www.youtube.com/watch?v=bzb5wE2Co20
32,n/a,Sem Nada,Ogryzek & F!xmexed & LeoTHM,1,https://www.youtube.com/watch?v=1x-uKH7fzI4
33,27,Vamos A Bailar,Yerba Brava,6,https://www.youtube.com/watch?v=Xw6GEzKiseA
34,15,Ho Sarkay Leo Khattiya Jaada Lage,Kumar Sanu & Poornima,3,https://www.youtube.com/watch?v=sdlOZxmOpBM
35,n/a,Gehra Hua,Shashwat Sachdev & Arijit Singh & Irshad Kamil & Armaan Khan,1,https://www.youtube.com/watch?v=GX9x62kFsVU
36,42,Gata Only,FloyyMenor & Cris MJ,16,https://www.youtube.com/watch?v=-r687V8yqKY
37,n/a,Muévelo,Kali Uchis,1,https://www.youtube.com/watch?v=m3Fy2OrSDiQ
38,n/a,Gozalo (Remix),Ariis,1,https://www.youtube.com/watch?v=GkqzojRVtGo
39,29,Manasha,Ashreveal,4,https://www.youtube.com/watch?v=G58pphuWFwo
40,34,MONTAGEM GRITOS TALENTO (SUPER SLOWED) (feat. mc baiano MC RD & Mc Gw),prodbydxm & DJ FRIZER & DJ FZ DA ZN,4,https://www.youtube.com/watch?v=2tUrbTkuXPI
41,n/a,Treme o Bumbum,MC Leléto,1,https://www.youtube.com/watch?v=U6rK_v1il90
42,39,Epic Inspiration,AShamaluevMusic,8,https://www.youtube.com/watch?v=CvLHKUtcFg4
