Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,2,Payal Ki Khanak,Anil Rawat & Kajal Hathrasi & Mohit Love,5,https://www.youtube.com/watch?v=lKxH2xdwdgQ
2,1,PASSO BEM SOLTO (Slowed),ATLXS,31,https://www.youtube.com/watch?v=NT4eF9YsYnM
3,4,MONTAGEM COMA (Extreme Slowed),ANDROMEDA & elysian.,12,https://www.youtube.com/watch?v=EmmYDU3Rjpg
4,3,Friendships (feat. Leony),Pascal Letoublon,48,https://www.youtube.com/watch?v=1g3Toj4-RMg
5,5,MENTE MÁ,Nakama & Mc Staff,13,https://www.youtube.com/watch?v=cXDOHqa_QgY
6,n/a,Happy Diwali,Vishal-Shekhar & Surthi & Aparna Sen & Sunidhi Chauhan,4,https://www.youtube.com/watch?v=aZj-MEqy2CM
7,n/a,Jalte Diye,Anweshaa & Vinit Singh & Harshdeep Kaur & Shabab Sabri,5,https://www.youtube.com/watch?v=8wFdbwtr61I
8,n/a,आई है दिवाली सुनो जी घरवाली,Udit Narayan & Alka Yagnik & Kumar Sanu & Shaan & Ketki Dave & Sneha Pant,4,https://www.youtube.com/watch?v=EFadWwaRDIo
9,10,Ocean Eyes,Billie Eilish,6,https://www.youtube.com/watch?v=viimfQi_pUw
10,8,Sugar On My Tongue,Tyler The Creator,4,https://www.youtube.com/watch?v=ljHdccyQbT4
11,6,Kashish,Ashish Bhatia & Omkar Singh & Kashish Ratnani,4,https://www.youtube.com/watch?v=nwXAkF8OFCc
12,39,Bintang 5,Tenxi & Jemsii,2,https://www.youtube.com/watch?v=6bwJ6Wjt-VQ
13,n/a,Hothwa Toh Lali,Khesari Lal Yadav & Indu Sonali,1,https://www.youtube.com/watch?v=ZooisMZrDcs
14,7,Jutti Meri (Live),Neha Bhasin,9,https://www.youtube.com/watch?v=XV--2ysknlk
15,13,MONTAGEM RUGADA,cape & JXNDRO & Sayfalse,4,https://www.youtube.com/watch?v=Hd5nXTyaXZg
16,12,तितली शहर के,Neelkamal Singh & Priyanka Singh,3,https://www.youtube.com/watch?v=_AbCI05f_WM
17,n/a,Diwali,Vishal Mishra,1,https://www.youtube.com/watch?v=gVrCNEiRypk
18,14,Confess your love (feat. ola.wav),Jiandro,9,https://www.youtube.com/watch?v=LfHm50UJW6U
19,9,YOSHO HAI MONTAGEM,Torbahed,5,https://www.youtube.com/watch?v=Wo__M-KVcYQ
20,16,Sahiba,Aditya Rikhari,15,https://www.youtube.com/watch?v=n2dVFdqMYGA
21,15,TABOLA BALE,SILET OPEN UP & Jacson Seran & Juan Reza & Diva Aurel,10,https://www.youtube.com/watch?v=F0d8JJUNkqo
22,17,Golden,HUNTR/X & EJAE & AUDREY NUNA & REI AMI & KPop Demon Hunters Cast,14,https://www.youtube.com/watch?v=yebNIHKAC4A
23,19,AL NACER!,Sayfalse & Nulteex,7,https://www.youtube.com/watch?v=OeU5xYsMB88
24,21,Mafia,D Hell & Nickox & Young Jeric,15,https://www.youtube.com/watch?v=6cCVuQJUxCI
25,24,Sundari,Sanju Rathod & G-Spark,3,https://www.youtube.com/watch?v=WpBn9w-Js_c
