Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,1,PASSO BEM SOLTO (Slowed),ATLXS,65,https://www.youtube.com/watch?v=NT4eF9YsYnM
2,6,Headlights (feat. KIDDO),Alok & Alan Walker,13,https://www.youtube.com/watch?v=zDy8K0o_ksA
3,4,Bairan,Banjaare,13,https://www.youtube.com/watch?v=oafxkMv4xnc
4,2,Copines,Aya Nakamura,9,https://www.youtube.com/watch?v=EkGiGf8utCM
5,5,NO BATIDÃO,slxughter,33,https://www.youtube.com/watch?v=GXioir-fujY
6,3,Sou Favela,Mc Bruninho & Vitinho Ferrari,6,https://www.youtube.com/watch?v=PvJIwSPte4E
7,n/a,Shaam Bhi Khoob Hai,Kumar Sanu & Udit Narayan & Alka Yagnik,18,https://www.youtube.com/watch?v=0BGoLgcz8zI
8,11,Brasil,M4IA,5,https://www.youtube.com/watch?v=yk7yVGbcpHE
9,13,Udi Udi,Aneesh & SARKAR & Hruday,3,https://www.youtube.com/watch?v=rC-kbRanJQ0
10,10,Raga of Revenge,Anirudh,4,https://www.youtube.com/watch?v=NAkQVL61BRI
11,47,Dai Dai,Shakira & Burna Boy,2,https://www.youtube.com/watch?v=fcnDmrtj6Sk
12,9,Maskara,A. R. Rahman & Vedang Raina & Nilanjana Ghosh & Irshad Kamil,2,https://www.youtube.com/watch?v=DgKHBJWYpFs
13,22,MONTAGEM DELÍRIO (Super Slowed),ZXVREN,3,https://www.youtube.com/watch?v=CKmaFXdlp0Y
14,16, MONTAGEM PEGADORA (Slowed),Rubikdice & Chilx & WAA,9,https://www.youtube.com/watch?v=6mWJ4FfNAYI
15,7,i just get so nervy (ultra slowed),HYFY,3,https://www.youtube.com/watch?v=CJ044DqMMbE
16,12,Bang Bang Bang (lil yappa/minus b remix) (feat. BBpanzu),Lil Yappa,5,https://www.youtube.com/watch?v=OLKjWMvoY40
17,40,MBG (Mas Bahlil Ganteng),Maman Fvndy,2,https://www.youtube.com/watch?v=mOFsIy6Jmsk
18,14,Golden Brown,The Stranglers,8,https://www.youtube.com/watch?v=Kp-kFTSFyR0
19,17,Tere Bina,A. R. Rahman & Chinmayi & Murtuza Khan & Qadir Khan,15,https://www.youtube.com/watch?v=9JDSGhhiOwI
20,8,Deewana Deewana Main Tera,Kumar Sanu & Sadhana Sargam & Anu Malik,4,https://www.youtube.com/watch?v=wj5CAqdvteE
21,n/a,440 Volt ,Vishal-Shekhar & Salman Khan,1,https://www.youtube.com/watch?v=I3IyUUXTu1c
22,23,Atlantis,Seafret,10,https://www.youtube.com/watch?v=gVAy3IZiL0s
23,39,COOOK PARDON,Lvbel C5 & AKDO,3,https://www.youtube.com/watch?v=wGAH8PSk-rg
24,15,Bairi,Virat Jayal & Pradeep Solanki & Heena,16,https://www.youtube.com/watch?v=yrjDEU9F1bw
25,20,Kicau Mania,Ndarboy Genk & Banditoz Yaow 86 & BoyCord,9,https://www.youtube.com/watch?v=EngPsM8VnzM
26,21,MANDA BALA,Ariis,7,https://www.youtube.com/watch?v=zd14sI-09aY
27,27,Sua amiga eu vou pegar,MC Lan & MC WM,5,https://www.youtube.com/watch?v=sErngyjY5fI
28,19,Six Seven,Laurinha Costa & Dj Cabello & Dj Tchouzen & SoundMusic Original,10,https://www.youtube.com/watch?v=Md7kqHsWWs4
29,n/a,GUT GENUG (feat. Blumengarten & Shirin David),KITSCHKRIEG,1,https://www.youtube.com/watch?v=0GnA8VYOfko
30,43,Pipelinefunk Concert (Live),Armin Küpper,8,https://www.youtube.com/watch?v=p8GcHoSIPDg
31,30,LAST CHANCE FUNK (Alt Version Ultra Slowed),TEENWXVE,9,https://www.youtube.com/watch?v=9lBD7QQmoYE
32,n/a,हीरो Vs विलेन,Raushan Rohi,1,https://www.youtube.com/watch?v=8Fd4gNFYJZ8
33,n/a,Sadi Sun,Harsh Nussi,1,https://www.youtube.com/watch?v=mn9wy9ZXrzc
34,28,Laika Kisan Ke,Pramod Premi Yadav,9,https://www.youtube.com/watch?v=dRDacDdWaPY
35,29,FUNK ABNORMAL (SLOWED),DJ V12 & SXID,5,https://www.youtube.com/watch?v=dWXMw_jOtSI
