Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,3,NO BATIDÃO,slxughter,11,https://www.youtube.com/watch?v=GXioir-fujY
2,1,PASSO BEM SOLTO (Slowed),ATLXS,43,https://www.youtube.com/watch?v=NT4eF9YsYnM
3,7,Big Guy,Ice Spice,6,https://www.youtube.com/watch?v=7yaU0qXlgbo
4,2,فصلة,Flipperachi,6,https://www.youtube.com/watch?v=1XOJFuKHCck
5,6,Friendships (feat. Leony),Pascal Letoublon,60,https://www.youtube.com/watch?v=1g3Toj4-RMg
6,5,Montagem Miau (Ultra Slowed),Lenar,10,n/a
7,8,MONTAGEM COMA (Extreme Slowed),ANDROMEDA & elysian.,24,https://www.youtube.com/watch?v=EmmYDU3Rjpg
8,4,Ishq Jalakar - Karvaan ,Shashwat Sachdev & Shahzad Ali & Subhadeep Das Chowdhury & Armaan Khan & Irshad Kamil & Roshan & Sahir Ludhianvi,5,https://www.youtube.com/watch?v=8qCVXCFREkQ
9,9,CHANEL,Tyla,9,https://www.youtube.com/watch?v=xiZUf98A1Ts
10,14,From The Start,-Prey & ZMAJOR & zxnc & Emrld!,9,https://www.youtube.com/watch?v=sTHhz9LXdjw
11,13,Seet Lehar,Filmy & Riyaazi,3,https://www.youtube.com/watch?v=tKLcFy1HDUA
12,31,BI,KISLOTV,5,https://www.youtube.com/watch?v=fQAovWwAtws
13,19,Gozalo (Remix),Ariis,3,https://www.youtube.com/watch?v=GkqzojRVtGo
14,11,FALL FROM THE SKY PT. 2,RomancePlanet & STAKILLAZ,12,https://www.youtube.com/watch?v=Cpc1akSzjPY
15,12,EEEE A,dia,3,https://www.youtube.com/watch?v=Wvl-UASEEQY
16,n/a,Chanp Ke Reel Banaib Ho,Amarnath SDK & Shilpi Raj,1,https://www.youtube.com/watch?v=vVrSFsvxCxU
17,10,NOT CUTE ANYMORE,ILLIT,4,https://www.youtube.com/watch?v=x_RYZsOfpKY
18,18,क्रिश का गाना सुनेगा,Meenu Shrama,2,https://www.youtube.com/watch?v=x1xzLxl6l7c
19,n/a,Dil Ne Tera Naam Liya,Ai Covers By Rizzu,1,https://www.youtube.com/watch?v=o7AJqK5Zo_c
20,n/a,Status,Khasa Aala Chahar & Anny Kathwar,2,https://www.youtube.com/watch?v=A7Dk-ixHKjY
21,21,Lush Life,Zara Larsson,4,https://www.youtube.com/watch?v=tD4HCZe-tew
22,15,Soldier Soldier Meethi Baaten,Kumar Sanu & Alka Yagnik,6,https://www.youtube.com/watch?v=qwJxDcuW538
23,27,VOCE NA MIRA (Slowed),Hwungii & DJ VGK1,3,https://www.youtube.com/watch?v=B091oc37QeY
24,30,Shararat,Shashwat Sachdev & Madhubanti Bagchi & Jasmine Sandlas,4,https://www.youtube.com/watch?v=YyepU5ztLf4
25,16,Banku Bhaiya,Sukhwinder Singh & Vishal-Shekhar,3,https://www.youtube.com/watch?v=YCC2SowAsJ0
26,20,LUA NA PRAÇA,Dj Samir & DJ Zarek & Dj Duda & LUNxdiE,8,https://www.youtube.com/watch?v=iLfVnU23E34
27,n/a,Udi Udi Jaye,Bhoomi Trivedi & Sukhwinder Singh & Karsan Sagathia,3,https://www.youtube.com/watch?v=WQfdwsPao9E
28,37,तेरी दुल्हन सजाऊंगी,Alka Yagnik & Kailash Kher,2,https://www.youtube.com/watch?v=jfpQaR5E5Mc
29,n/a,Cry For Me (WA WA WA) (feat. Bubi),Ironmouse & shirobeats & HalaCG,1,https://www.youtube.com/watch?v=J7Xzgcu6vVk
30,n/a,Ghar Kab Aaoge,Anu Malik & Mithoon & Sonu Nigam & Arijit Singh & Roop Kumar Rathod & Vishal Mishra & Diljit Dosanjh & Javed Akhtar & Manoj Muntashir,1,https://www.youtube.com/watch?v=oodOj8jx8ds
31,23,Ngga Dulu,Akbar Chalay & Zynakal & Ciloqciliq,7,https://www.youtube.com/watch?v=wIwWfmdIVUE
32,n/a,MONTAGEM POLARIS 1.0 (Super Slowed),PXLWYSE & DJ VETA3,17,https://www.youtube.com/watch?v=llTQJ-wdJ1Q
33,24,AL NACER!,Sayfalse & Nulteex,13,https://www.youtube.com/watch?v=kPf9i6Wef7M
34,32,Dus Don,Diler Kharkiya,10,https://www.youtube.com/watch?v=nfZqL8DOm1o
35,29,Epic Inspiration,AShamaluevMusic,10,https://www.youtube.com/watch?v=CvLHKUtcFg4
36,n/a,Run Down The City - Monica,Reble & Shashwat Sachdev & Asha Bhosle & R. D. Burman,1,https://www.youtube.com/watch?v=aT4N7jn2Eww
