Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,1,PASSO BEM SOLTO (Slowed),ATLXS,23,https://www.youtube.com/watch?v=NT4eF9YsYnM
2,3,MONTAGEM COMA (Extreme Slowed),ANDROMEDA & elysian.,4,https://www.youtube.com/watch?v=EmmYDU3Rjpg
3,2,Saiyaara,Tanishk Bagchi & Faheem Abdullah & Irshad Kamil,6,https://www.youtube.com/watch?v=BSJa1UytM8w
4,6,Mafia,D Hell & Nickox & Young Jeric,7,https://www.youtube.com/watch?v=6cCVuQJUxCI
5,7,Friendships (feat. Leony),Pascal Letoublon,40,https://www.youtube.com/watch?v=1g3Toj4-RMg
6,9,NO ERA AMOR - Super Slowed,DJ Asul,2,https://www.youtube.com/watch?v=V7WnvoFbcHI
7,16,Jab Se Chadhal Ba Jawani,Manoj Tiwari,3,https://www.youtube.com/watch?v=v3m3mphkLk0
8,n/a,MALVADO DE VAPO,xccvdxz & Y3LLAVISION,1,https://www.youtube.com/watch?v=EMs97-9ATcE
9,12,LUNA BALA,Yb Wasg'ood & Ariis,15,n/a
10,20,ACELERADA,sma$her & MXZI,3,https://www.youtube.com/watch?v=YQkeI3BQdP0
11,11,SODA POP,Saja Boys,7,https://www.youtube.com/watch?v=eny0BqmSwmM
12,14,Shaky,Sanju Rathod & G-Spark,16,https://www.youtube.com/watch?v=sUf2PtEZris
13,10,Rock That Body,The Black Eyed Peas,12,https://www.youtube.com/watch?v=nmnjL26OBcY
14,25,छितराजाबा तू,Sanjay Yaduvanshi,2,https://www.youtube.com/watch?v=UpXc7v-BBVs
15,18,Golden,HUNTR/X & EJAE & AUDREY NUNA & REI AMI & KPop Demon Hunters Cast,6,https://www.youtube.com/watch?v=yebNIHKAC4A
16,28,Sahiba,Aditya Rikhari,7,https://www.youtube.com/watch?v=n2dVFdqMYGA
17,15,Dame Un Grrr,Fantomel & Kate Linn,10,https://www.youtube.com/watch?v=wHlAnhkLUvw
18,n/a,Esta Noche,sma$her,1,https://www.youtube.com/watch?v=YiYwovZ9IT8
19,46,Naam Chale,Vikram Sarkar,2,https://www.youtube.com/watch?v=tYKrORILFOg
20,30,Whimsical Adventures,Vibrix Music,8,https://www.youtube.com/watch?v=l2pyFfjaeio
21,27,MENTE MÁ,Nakama & Mc Staff,5,https://www.youtube.com/watch?v=cXDOHqa_QgY
22,24,Камин,EMIN & JONY,9,https://www.youtube.com/watch?v=6SEr1XcZG4M
23,34,MONTAGEM XONADA,MXZI & Dj Samir & DJ Javi26,2,https://www.youtube.com/watch?v=pUklUX8ITeo
24,n/a,Confess your love (feat. ola.wav),Jiandro,1,https://www.youtube.com/watch?v=LfHm50UJW6U
25,38,TABOLA BALE,SILET OPEN UP & Jacson Seran & Juan Reza & Diva Aurel,2,https://www.youtube.com/watch?v=F0d8JJUNkqo
26,n/a,Jutti Meri (Live),Neha Bhasin,1,https://www.youtube.com/watch?v=XV--2ysknlk
27,13,DIA DELÍCIA,Nakama & ΣP,12,https://www.youtube.com/watch?v=2cnloO84LA0
28,n/a,बनी के नागिनीया 2 ,Rajneesh Panahwa,1,https://www.youtube.com/watch?v=KSxim9YEOdg
29,4,Woh Kisna Hai,Sukhwinder Singh &  & Ismail Darbar,5,https://www.youtube.com/watch?v=awciNTUNY3w
