Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,1,NO BATIDÃO,slxughter,21,https://www.youtube.com/watch?v=GXioir-fujY
2,2,PASSO BEM SOLTO (Slowed),ATLXS,53,https://www.youtube.com/watch?v=NT4eF9YsYnM
3,6,TIKI TIKI (Slowed),QMIIR & SALIMA CHICA,8,https://www.youtube.com/watch?v=bEYiPCbHAtM
4,40,MUBBARAK EID MUBBARAK,Arvinder Singh & Sneha Pant & Sonu Nigam,4,https://www.youtube.com/watch?v=KZuYxxzP_8I
5,3,Bairi,Virat Jayal & Pradeep Solanki & Heena,4,https://www.youtube.com/watch?v=yrjDEU9F1bw
6,n/a,Payal Ki Khanak,Anil Rawat & Kajal Hathrasi & Mohit Love,8,https://www.youtube.com/watch?v=lKxH2xdwdgQ
7,7,Tere Bina,A. R. Rahman & Chinmayi & Murtuza Khan & Qadir Khan,3,https://www.youtube.com/watch?v=9JDSGhhiOwI
8,4,Dil Lagana Mana Tha,Krish Mondal & Kishore Mondal,9,https://www.youtube.com/watch?v=55BS8QO5C9o
9,8,Friendships (feat. Leony),Pascal Letoublon,70,https://www.youtube.com/watch?v=1g3Toj4-RMg
10,9,Papaoutai (Afro Soul),mikeeysmind & Chill77 & Unjaps,9,https://www.youtube.com/watch?v=72zXataH1H8
11,n/a,Bairan,Banjaare,1,https://www.youtube.com/watch?v=oafxkMv4xnc
12,5,弥渡山歌（Midu Echoing),Yang Music - 羊音乐,15,https://www.youtube.com/watch?v=eIQqtWOA12c
13,12,TRILLIUM HARDTEKK,S3RL & Bearn,3,https://www.youtube.com/watch?v=OgiAdfUKJ3c
14,11,MALU MALU,dia & INDAHKUS,4,https://www.youtube.com/watch?v=M0gHZvLTJyI
15,n/a,Sea Lion,Yuno Miles,1,https://www.youtube.com/watch?v=Bc9xCCx8fJU
16,24,Lutt Le Gaya,Shashwat Sachdev & Simran Choudhary,8,https://www.youtube.com/watch?v=VWCBZpvjZfc
17,10,Cry For Me (WA WA WA) (feat. Bubi),Ironmouse & shirobeats & HalaCG,11,https://www.youtube.com/watch?v=J7Xzgcu6vVk
18,13,VOCE NA MIRA,SLOWERB,13,https://www.youtube.com/watch?v=Wr3hSOcEvKw
19,20,Sheesha (Aakhya Mai Aakh Ghali Jo Bairan),Mitta Ror & Swara Verma,9,https://www.youtube.com/watch?v=aRNfSqsgrgE
20,18,MATADORA (Super Slowed),Brazilian Phonk & Bass Boosted & Trap Nation (US),7,https://www.youtube.com/watch?v=9jSq99uN7q0
21,n/a,Aari Aari,Shashwat Sachdev & Bombay Rockers & Khan Saab & Jasmine Sandlas & Sudhir Yaduvanshi & Reble & Token,1,https://www.youtube.com/watch?v=dESIGVxSSCE
22,17,HEAVENLY JUMPSTYLE (Slowed),TWXNY & Sxilwix & INNXCENCE,9,https://www.youtube.com/watch?v=qVuwUR5_FsE
23,n/a,Meri Maa Ke Barabar Koi Nahi,Jubin Nautiyal,7,https://www.youtube.com/watch?v=zkO8HfmRsD0
24,23,Manasha,Ashreveal,15,https://www.youtube.com/watch?v=G58pphuWFwo
25,14,Saawan Mein,Falguni Pathak,2,https://www.youtube.com/watch?v=DwbaFnjxDo0
26,25,Big Guy,Ice Spice,16,https://www.youtube.com/watch?v=7yaU0qXlgbo
27,37,Status,Khasa Aala Chahar & Anny Kathwar,12,https://www.youtube.com/watch?v=A7Dk-ixHKjY
28,33,Resenha Na Laje,Kew & DJGILCASTRO,6,https://www.youtube.com/watch?v=O7buVI-wk9I
29,22,Gozalo (Remix),Ariis,13,https://www.youtube.com/watch?v=GkqzojRVtGo
30,29,Shararat,Shashwat Sachdev & Madhubanti Bagchi & Jasmine Sandlas,14,https://www.youtube.com/watch?v=YyepU5ztLf4
31,n/a,JESTER FUNK,bear bear & friends & Gill Chang,1,https://www.youtube.com/watch?v=bvHUA_vJzsw
32,34,Sleep Well(Live),Cg5,6,https://www.youtube.com/watch?v=lsZkA0SZHN8
33,n/a,Meri Nani Amma,Dua Shiwani & Kinza Shiwani,1,https://www.youtube.com/watch?v=InDJTEjyBio
34,n/a,Headlights (feat. KIDDO),Alok & Alan Walker,1,https://www.youtube.com/watch?v=zDy8K0o_ksA
35,36,Delhi Se Manali (Ladka Tera Diwana),Badshah & Sirazee & Manju Nautiyal,2,https://www.youtube.com/watch?v=PYmKIMwXsSg
36,n/a,Bazooka,Miami XO,1,https://www.youtube.com/watch?v=pCcT7EkYnoE
37,28,Sanatani phonk,Pextyle,6,https://www.youtube.com/watch?v=DE5WHrUzcEo
38,47,dança zip (feat. Duduzinho),Ariis,11,https://www.youtube.com/watch?v=nSr5qSN5cWE
39,n/a,Ganga Ke Kinare,Bunny & SAGAR,1,https://www.youtube.com/watch?v=ocRzt5NvI7A
40,n/a,Eid Mubarak,Aayat Arif,1,https://www.youtube.com/watch?v=CpcFIDU9wFA
41,19,Só Bundão Grandão,DJ Guuga,5,https://www.youtube.com/watch?v=gn9Qi6XaC6s
42,42,DREAM FUNK,LUMIX & KXRSED,4,https://www.youtube.com/watch?v=vNjDh-yOF0c
43,n/a,ВАТ ИЗ ЛАВ,Junior,1,https://www.youtube.com/watch?v=TJUHsLBX2cs
44,n/a,SWIM,BTS,1,https://www.youtube.com/watch?v=b4iVv91Z6lY
45,16,Iss Tarah,Chaar Diwaari & Sonu Nigam,3,https://www.youtube.com/watch?v=s4fYA_wkta8
46,30,BI,KISLOTV,14,https://www.youtube.com/watch?v=fQAovWwAtws
47,21,Two Birds,Regina Spektor,7,https://www.youtube.com/watch?v=Bb3_oDWiD_w
48,n/a,Montagem Miau (Slowed),Lenar,1,n/a
49,38,Kithe Reh Gaya,Neeti Mohan & Abhijit Vaghani,7,https://www.youtube.com/watch?v=EkpHXNymFYE
50,39,Babydoll,Dominic Fike,3,https://www.youtube.com/watch?v=KqMOKCRgvD8
