Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,1,PASSO BEM SOLTO (Slowed),ATLXS,22,https://www.youtube.com/watch?v=NT4eF9YsYnM
2,2,Saiyaara,Tanishk Bagchi & Faheem Abdullah & Irshad Kamil,5,https://www.youtube.com/watch?v=BSJa1UytM8w
3,4,MONTAGEM COMA (Extreme Slowed),ANDROMEDA & elysian.,3,https://www.youtube.com/watch?v=EmmYDU3Rjpg
4,n/a,Woh Kisna Hai,Sukhwinder Singh &  & Ismail Darbar,4,https://www.youtube.com/watch?v=awciNTUNY3w
5,n/a,I Wish U Kanha Happy Birthday,Keshav Sharma,2,https://www.youtube.com/watch?v=F35K3VWeKCs
6,3,Mafia,D Hell & Nickox & Young Jeric,6,https://www.youtube.com/watch?v=6cCVuQJUxCI
7,10,Friendships (feat. Leony),Pascal Letoublon,39,https://www.youtube.com/watch?v=1g3Toj4-RMg
8,34,Desh Mere,Arijit Singh,5,https://www.youtube.com/watch?v=I0-IiiVgvyU
9,n/a,NO ERA AMOR - Super Slowed,DJ Asul,1,https://www.youtube.com/watch?v=V7WnvoFbcHI
10,6,Rock That Body,The Black Eyed Peas,11,https://www.youtube.com/watch?v=nmnjL26OBcY
11,11,SODA POP,Saja Boys,6,https://www.youtube.com/watch?v=eny0BqmSwmM
12,12,LUNA BALA,Yb Wasg'ood & Ariis,14,n/a
13,5,DIA DELÍCIA,Nakama & ΣP,11,https://www.youtube.com/watch?v=2cnloO84LA0
14,9,Shaky,Sanju Rathod & G-Spark,15,https://www.youtube.com/watch?v=sUf2PtEZris
15,8,Dame Un Grrr,Fantomel & Kate Linn,9,https://www.youtube.com/watch?v=wHlAnhkLUvw
16,25,Jab Se Chadhal Ba Jawani,Manoj Tiwari,2,https://www.youtube.com/watch?v=v3m3mphkLk0
17,n/a,Maa Tujhe Salaam,A. R. Rahman,2,https://www.youtube.com/watch?v=jDn2bn7_YSM
18,14,Golden,HUNTR/X & EJAE & AUDREY NUNA & REI AMI & KPop Demon Hunters Cast,5,https://www.youtube.com/watch?v=yebNIHKAC4A
19,13,Dad Daroga,Jaskaran Grewal & Deepak Dhillon,3,https://www.youtube.com/watch?v=YBnlQaU4ylw
20,42,ACELERADA,sma$her & MXZI,2,https://www.youtube.com/watch?v=YQkeI3BQdP0
21,n/a,Soja Zara,Madhushree,1,https://www.youtube.com/watch?v=bESWkKFsKZE
22,n/a,Sandese Aate Hai,Sonu Nigam & Roop Kumar Rathod,4,https://www.youtube.com/watch?v=yccGxvIydKg
23,18,Dil Ka Jo Haal Hai,Abhijeet Bhattacharya & Shreya Ghoshal & Lalit Pandit & RAJEEV BARNWAL,4,https://www.youtube.com/watch?v=udgrClXV26Y
24,17,Камин,EMIN & JONY,8,https://www.youtube.com/watch?v=6SEr1XcZG4M
25,n/a,छितराजाबा तू,Sanjay Yaduvanshi,1,https://www.youtube.com/watch?v=UpXc7v-BBVs
26,19,हैंडसम हीरो,Beauty Pandey,2,https://www.youtube.com/watch?v=ozrBAaep4Dw
27,22,MENTE MÁ,Nakama & Mc Staff,4,https://www.youtube.com/watch?v=cXDOHqa_QgY
28,31,Sahiba,Aditya Rikhari,6,https://www.youtube.com/watch?v=n2dVFdqMYGA
29,26,Pretty Little Baby,Connie Francis,15,https://www.youtube.com/watch?v=A1MdThqGarI
30,37,Whimsical Adventures,Vibrix Music,7,https://www.youtube.com/watch?v=l2pyFfjaeio
31,n/a,Thodi Si Daaru,AP Dhillon & Shreya Ghoshal,1,https://www.youtube.com/watch?v=slM5s55Jz0k
32,n/a,Teri Mitti,B Praak,5,https://www.youtube.com/watch?v=wF_B_aagLfI
33,n/a,Mera Rang De Basanti Chola,Udit Narayan & Bhai Bhupinder Singh Ji,5,https://www.youtube.com/watch?v=dJyFI49dsnQ
34,n/a,MONTAGEM XONADA,MXZI & Dj Samir & DJ Javi26,1,https://www.youtube.com/watch?v=pUklUX8ITeo
35,35,Gentle Reverie,Creable Music,5,https://www.youtube.com/watch?v=eEAnx0E6d6s
36,15,CLIMA LINDO (SLOWED),GXMZ & Repsaj,4,https://www.youtube.com/watch?v=P12jBX75B48
37,n/a,Des Rangila,Mahalakshmi,5,https://www.youtube.com/watch?v=drlfr5Rtb1o
38,n/a,TABOLA BALE,SILET OPEN UP & Jacson Seran & Juan Reza & Diva Aurel,1,https://www.youtube.com/watch?v=F0d8JJUNkqo
39,n/a,Radha Kaise Na Jale,A. R. Rahman & Asha Bhosle & Udit Narayan & Vaishali Samant,2,https://www.youtube.com/watch?v=qNnvL0ztJhA
40,n/a,Vande Mataram,Vishal Dadlani & Shekhar Ravjiani & Vaibhav Gupta & Subhadeep Das Chowdhury & Dipan Mitra & Utkarsh Wankhede & Piyush Panwar & Obom Tangu & Kumaar & Vishal-Shekhar,1,https://www.youtube.com/watch?v=zvLvXhXfdVM
41,n/a,AZUL,Guru Randhawa & Gurjit Gill & Lavish Dhiman,1,https://www.youtube.com/watch?v=vB0V3iCSzQw
42,32,blue,yung kai,6,https://www.youtube.com/watch?v=IpFX2vq8HKw
43,21,FUNK SIGILO,h6itam,4,https://www.youtube.com/watch?v=vEnSsrB2K9g
44,36,Waka Waka (This Time for Africa) (feat. Freshlyground),Shakira,9,https://www.youtube.com/watch?v=pRpeEdMmmQ0
45,16,Saiyaara Reprise - Female,Tanishk Bagchi & Faheem Abdullah & Arslan Nizami & Shreya Ghoshal & Irshad Kamil,5,https://www.youtube.com/watch?v=asG7cwxi1sA
46,n/a,Naam Chale,Vikram Sarkar,1,https://www.youtube.com/watch?v=tYKrORILFOg
47,n/a,Radha Gori Gori,Indresh Upadhyay & B Praak,1,https://www.youtube.com/watch?v=xVU2UDaFOfE
48,n/a,Yashoda Ka Nandlala,Lata Mangeshkar,1,https://www.youtube.com/watch?v=PCN4bONuDyQ
49,n/a,Aisa Des Hai Mera,Gurdas Maan & Lata Mangeshkar & Preetha Mazumdar & Udit Narayan,1,https://www.youtube.com/watch?v=wDheWYmNEhQ
50,n/a,VEM NO PIQUE,MGD & Hwungii & Itamar Mc,1,https://www.youtube.com/watch?v=6Vi8RD4VxRc
