Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,1,PASSO BEM SOLTO (Slowed),ATLXS,24,https://www.youtube.com/watch?v=NT4eF9YsYnM
2,2,MONTAGEM COMA (Extreme Slowed),ANDROMEDA & elysian.,5,https://www.youtube.com/watch?v=EmmYDU3Rjpg
3,3,Saiyaara,Tanishk Bagchi & Faheem Abdullah & Irshad Kamil,7,https://www.youtube.com/watch?v=BSJa1UytM8w
4,4,Mafia,D Hell & Nickox & Young Jeric,8,https://www.youtube.com/watch?v=6cCVuQJUxCI
5,5,Friendships (feat. Leony),Pascal Letoublon,41,https://www.youtube.com/watch?v=1g3Toj4-RMg
6,26,Jutti Meri (Live),Neha Bhasin,2,https://www.youtube.com/watch?v=XV--2ysknlk
7,30,Gajanan Sukh Karta Dukh Harta,Divya Kumar & Ravi Singhal & Rashmeet Kaur,2,https://www.youtube.com/watch?v=wU6mQLBAiBs
8,8,MALVADO DE VAPO,xccvdxz & Y3LLAVISION,2,https://www.youtube.com/watch?v=EMs97-9ATcE
9,7,Jab Se Chadhal Ba Jawani,Manoj Tiwari,4,https://www.youtube.com/watch?v=v3m3mphkLk0
10,n/a,Milab Chori Chori Ae Gori,Pankaj Matalbi Yadav,1,https://www.youtube.com/watch?v=aK3iD0PT92w
11,6,NO ERA AMOR - Super Slowed,DJ Asul,3,https://www.youtube.com/watch?v=V7WnvoFbcHI
12,21,MENTE MÁ,Nakama & Mc Staff,6,https://www.youtube.com/watch?v=cXDOHqa_QgY
13,16,Sahiba,Aditya Rikhari,8,https://www.youtube.com/watch?v=n2dVFdqMYGA
14,10,ACELERADA,sma$her & MXZI,4,https://www.youtube.com/watch?v=YQkeI3BQdP0
15,24,Confess your love (feat. ola.wav),Jiandro,2,https://www.youtube.com/watch?v=LfHm50UJW6U
16,9,LUNA BALA,Yb Wasg'ood & Ariis,16,n/a
17,11,SODA POP,Saja Boys,8,https://www.youtube.com/watch?v=eny0BqmSwmM
18,19,Naam Chale,Vikram Sarkar,3,https://www.youtube.com/watch?v=tYKrORILFOg
19,23,MONTAGEM XONADA,MXZI & Dj Samir & DJ Javi26,3,https://www.youtube.com/watch?v=pUklUX8ITeo
20,15,Golden,HUNTR/X & EJAE & AUDREY NUNA & REI AMI & KPop Demon Hunters Cast,7,https://www.youtube.com/watch?v=yebNIHKAC4A
21,13,Rock That Body,The Black Eyed Peas,13,https://www.youtube.com/watch?v=nmnjL26OBcY
22,20,Whimsical Adventures,Vibrix Music,9,https://www.youtube.com/watch?v=l2pyFfjaeio
23,14,छितराजाबा तू,Sanjay Yaduvanshi,3,https://www.youtube.com/watch?v=UpXc7v-BBVs
24,25,TABOLA BALE,SILET OPEN UP & Jacson Seran & Juan Reza & Diva Aurel,3,https://www.youtube.com/watch?v=F0d8JJUNkqo
25,22,Камин,EMIN & JONY,10,https://www.youtube.com/watch?v=6SEr1XcZG4M
26,17,Dame Un Grrr,Fantomel & Kate Linn,11,https://www.youtube.com/watch?v=wHlAnhkLUvw
27,32,Gentle Reverie,Creable Music,7,https://www.youtube.com/watch?v=eEAnx0E6d6s
28,n/a,Radha Gori Gori,Indresh Upadhyay & B Praak,2,https://www.youtube.com/watch?v=xVU2UDaFOfE
29,n/a,Bappa Waala Gaana 1,Sanju Rathod & G-SPXRK,2,https://www.youtube.com/watch?v=FNmQRrmRg_c
30,27,DIA DELÍCIA,Nakama & ΣP,13,https://www.youtube.com/watch?v=2cnloO84LA0
31,18,Esta Noche,sma$her,2,https://www.youtube.com/watch?v=YiYwovZ9IT8
32,n/a,Kahin Aag Lage Lag Jaave,Asha Bhosle & Aditya Narayan & Richa Sharma,1,https://www.youtube.com/watch?v=tiyoiDoH8jw
33,33,Dil Ka Jo Haal Hai,Abhijeet Bhattacharya & Shreya Ghoshal & Lalit Pandit & RAJEEV BARNWAL,6,https://www.youtube.com/watch?v=udgrClXV26Y
34,n/a,BUBA REGGAETON,SXLLX & DJ BLVDE & DJ VIBER,3,https://www.youtube.com/watch?v=YYo5gk6fC9w
35,37,AZUL,Guru Randhawa & Gurjit Gill & Lavish Dhiman,3,https://www.youtube.com/watch?v=vB0V3iCSzQw
36,49,Scopin,Kordhell,9,https://www.youtube.com/watch?v=VXaq77GiyEo
37,36,Dad Daroga,Jaskaran Grewal & Deepak Dhillon,5,https://www.youtube.com/watch?v=YBnlQaU4ylw
37,46,The Days,CHRYSTAL,2,https://www.youtube.com/watch?v=o8RcHrz2-uU
