Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,2,PASSO BEM SOLTO (Slowed),ATLXS,32,https://www.youtube.com/watch?v=NT4eF9YsYnM
2,3,MONTAGEM COMA (Extreme Slowed),ANDROMEDA & elysian.,13,https://www.youtube.com/watch?v=EmmYDU3Rjpg
3,4,Friendships (feat. Leony),Pascal Letoublon,49,https://www.youtube.com/watch?v=1g3Toj4-RMg
4,33,Bring It Back,Travis Porter,2,https://www.youtube.com/watch?v=VTCkmvSwIjw
5,15,MONTAGEM RUGADA,cape & JXNDRO & Sayfalse,5,https://www.youtube.com/watch?v=Hd5nXTyaXZg
6,5,MENTE MÁ,Nakama & Mc Staff,14,https://www.youtube.com/watch?v=cXDOHqa_QgY
7,n/a,राइफल से खुटा ठोकाला ,Tuntun Yadav,1,https://www.youtube.com/watch?v=iH3i5y94WyY
8,12,Bintang 5,Tenxi & Jemsii,3,https://www.youtube.com/watch?v=6bwJ6Wjt-VQ
9,9,Ocean Eyes,Billie Eilish,7,https://www.youtube.com/watch?v=viimfQi_pUw
10,30,DON`T STOP,GLXXMSTRIDER,16,https://www.youtube.com/watch?v=9ZeUei8IUxA
11,11,Kashish,Ashish Bhatia & Omkar Singh & Kashish Ratnani,5,https://www.youtube.com/watch?v=nwXAkF8OFCc
12,n/a,Johnny Johnny,Jigar Saraiya & Priya Saraiya & Madhav Krishnan,1,https://www.youtube.com/watch?v=4-Joa2I7fVg
13,1,Payal Ki Khanak,Anil Rawat & Kajal Hathrasi & Mohit Love,6,https://www.youtube.com/watch?v=lKxH2xdwdgQ
14,27,Naam Chale,Vikram Sarkar,11,https://www.youtube.com/watch?v=tYKrORILFOg
15,16,तितली शहर के,Neelkamal Singh & Priyanka Singh,4,https://www.youtube.com/watch?v=_AbCI05f_WM
16,10,Sugar On My Tongue,Tyler The Creator,5,https://www.youtube.com/watch?v=ljHdccyQbT4
17,14,Jutti Meri (Live),Neha Bhasin,10,https://www.youtube.com/watch?v=XV--2ysknlk
18,23,AL NACER!,Sayfalse & Nulteex,8,https://www.youtube.com/watch?v=OeU5xYsMB88
19,34,fragment (slowed),slxughter,12,https://www.youtube.com/watch?v=rngLO3tF2mA
20,24,Mafia,D Hell & Nickox & Young Jeric,16,https://www.youtube.com/watch?v=6cCVuQJUxCI
21,25,Sundari,Sanju Rathod & G-Spark,4,https://www.youtube.com/watch?v=WpBn9w-Js_c
22,18,Confess your love (feat. ola.wav),Jiandro,10,https://www.youtube.com/watch?v=LfHm50UJW6U
23,20,Sahiba,Aditya Rikhari,16,https://www.youtube.com/watch?v=n2dVFdqMYGA
24,19,YOSHO HAI MONTAGEM,Torbahed,6,https://www.youtube.com/watch?v=Wo__M-KVcYQ
25,31,Raat Ke Shikari,Masoom Sharma,14,https://www.youtube.com/watch?v=xMSuYh4ElPs
26,22,Golden,HUNTR/X & EJAE & AUDREY NUNA & REI AMI & KPop Demon Hunters Cast,15,https://www.youtube.com/watch?v=yebNIHKAC4A
27,n/a,VAI NO VAPOR (Super Slowed),sma$her,1,https://www.youtube.com/watch?v=SnNpNdn9YgI
28,21,TABOLA BALE,SILET OPEN UP & Jacson Seran & Juan Reza & Diva Aurel,11,https://www.youtube.com/watch?v=F0d8JJUNkqo
29,26,CLIMA LINDO (SLOWED),GXMZ & Repsaj,11,https://www.youtube.com/watch?v=P12jBX75B48
30,28,Breathless,Siddharth Mahadevan & Souumil Shringarpure & Shankar Mahadevan & Abhay Jodhpurkar & Shivam Mahadevan & Yashita Sharma & Pragati Nagpal & Nikon Mukherjee & Aasa Singh & Javed Akhtar,4,https://www.youtube.com/watch?v=ZtJlhxx_LAc
31,n/a,Pahile Pahil Chhathi Maiya,Sharda Sinha,2,https://www.youtube.com/watch?v=DG8F-csoRAQ
