Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,43,Dil Lagana Mana Tha,Krish Mondal & Kishore Mondal,2,https://www.youtube.com/watch?v=55BS8QO5C9o
2,1,NO BATIDÃO,slxughter,14,https://www.youtube.com/watch?v=GXioir-fujY
3,10,TIKI TIKI (Slowed),QMIIR & SALIMA CHICA,2,https://www.youtube.com/watch?v=bEYiPCbHAtM
4,2,PASSO BEM SOLTO (Slowed),ATLXS,46,https://www.youtube.com/watch?v=NT4eF9YsYnM
5,13,Cry For Me (WA WA WA) (feat. Bubi),Ironmouse & shirobeats & HalaCG,4,https://www.youtube.com/watch?v=J7Xzgcu6vVk
6,5,Montagem Miau (Ultra Slowed),Lenar,13,n/a
7,8,Gozalo (Remix),Ariis,6,https://www.youtube.com/watch?v=GkqzojRVtGo
8,4,Friendships (feat. Leony),Pascal Letoublon,63,https://www.youtube.com/watch?v=1g3Toj4-RMg
9,17,弥渡山歌（Midu Echoing),Yang Music - 羊音乐,8,https://www.youtube.com/watch?v=eIQqtWOA12c
10,12,Big Guy,Ice Spice,9,https://www.youtube.com/watch?v=7yaU0qXlgbo
11,14,Status,Khasa Aala Chahar & Anny Kathwar,5,https://www.youtube.com/watch?v=A7Dk-ixHKjY
12,n/a,Pipoca (feat. Robson Abreu),Emilly Vick,1,https://www.youtube.com/watch?v=URaYG2qG30U
13,18,Lush Life,Zara Larsson,7,https://www.youtube.com/watch?v=tD4HCZe-tew
14,11,VOCE NA MIRA,SLOWERB,6,https://www.youtube.com/watch?v=Wr3hSOcEvKw
15,15,فصلة,Flipperachi,9,https://www.youtube.com/watch?v=1XOJFuKHCck
16,n/a,Paloma Blanca,George Baker Selection,1,https://www.youtube.com/watch?v=TCmu-fB4TDs
17,n/a,Aye Shab E Barat,Rao Ali Hasnain,3,https://www.youtube.com/watch?v=lX4KTfI9elg
18,24,From The Start,-Prey & ZMAJOR & zxnc & Emrld!,12,https://www.youtube.com/watch?v=sTHhz9LXdjw
19,33,Papaoutai (Afro Soul),mikeeysmind & Chill77 & Unjaps,2,https://www.youtube.com/watch?v=72zXataH1H8
20,n/a,Teri Yado Ki Chadar Odhe,Tarun Chaudhary,1,https://www.youtube.com/watch?v=MVuoYHCFeXw
21,20,Sheesha (Aakhya Mai Aakh Ghali Jo Bairan),Mitta Ror & Swara Verma,2,https://www.youtube.com/watch?v=aRNfSqsgrgE
22,22,CHANEL,Tyla,12,https://www.youtube.com/watch?v=xiZUf98A1Ts
23,30,Shararat,Shashwat Sachdev & Madhubanti Bagchi & Jasmine Sandlas,7,https://www.youtube.com/watch?v=YyepU5ztLf4
24,45,Go Down Deh (feat. Shaggy & Sean Paul),Spice,4,https://www.youtube.com/watch?v=lZizLbWxr_E
25,36,JETSKI,Pedro Sampaio & MC MENO K & Melody,3,https://www.youtube.com/watch?v=7CF5qbw8zec
26,32,HEAVENLY JUMPSTYLE (Slowed),TWXNY & Sxilwix & INNXCENCE,2,https://www.youtube.com/watch?v=qVuwUR5_FsE
27,41,Epic Inspiration,AShamaluevMusic,13,https://www.youtube.com/watch?v=CvLHKUtcFg4
28,n/a,Manasha,Ashreveal,8,https://www.youtube.com/watch?v=G58pphuWFwo
29,23,Raanjhan,Parampara Thakur,5,https://www.youtube.com/watch?v=lBvbNxiVmZA
30,n/a,23 Theme,Anirudh & Hector Salamanca & Heisenberg,1,https://www.youtube.com/watch?v=iqLN1abVEOM
31,6,Ghar Kab Aaoge,Anu Malik & Mithoon & Sonu Nigam & Arijit Singh & Roop Kumar Rathod & Vishal Mishra & Diljit Dosanjh & Javed Akhtar & Manoj Muntashir,4,https://www.youtube.com/watch?v=oodOj8jx8ds
32,34,Ishq Jalakar - Karvaan ,Shashwat Sachdev & Shahzad Ali & Subhadeep Das Chowdhury & Armaan Khan & Irshad Kamil & Roshan & Sahir Ludhianvi,8,https://www.youtube.com/watch?v=8qCVXCFREkQ
33,27,EEEE A,dia,6,https://www.youtube.com/watch?v=Wvl-UASEEQY
34,49,Memory Reboot,VØJ & Narvent,25,https://www.youtube.com/watch?v=wL8DVHuWI7Y
35,n/a,Tu Jo Hans Hans Ke Sanam Mujhse Karti Hai,Udit Narayan & Kavita Krishnamurthy,1,https://www.youtube.com/watch?v=JjwuAl33Mb0
36,26,FALL FROM THE SKY PT. 2,RomancePlanet & STAKILLAZ,15,https://www.youtube.com/watch?v=Cpc1akSzjPY
37,21,रोटिया बेलही के परी,Srishti Bharti,2,https://www.youtube.com/watch?v=bOyXIIuUaDI
38,37,NOT CUTE ANYMORE,ILLIT,7,https://www.youtube.com/watch?v=x_RYZsOfpKY
39,42,AL NACER!,Sayfalse & Nulteex,16,https://www.youtube.com/watch?v=kPf9i6Wef7M
40,n/a,SI TE SABES EL TIKTOK BAILA!,RAW NOIZE,1,https://www.youtube.com/watch?v=Tv7OBQaWwMs
41,3,Sandese Aate Hai,Sonu Nigam & Roop Kumar Rathod,6,https://www.youtube.com/watch?v=yccGxvIydKg
42,n/a,Hello,OMFG,1,https://www.youtube.com/watch?v=aaIjs8K3oYo
43,n/a,Internet Girl,KATSEYE,3,https://www.youtube.com/watch?v=5q9EjSUovc4
44,n/a,Passinho do Japonês,MC Loma e As Gêmeas Lacração,1,https://www.youtube.com/watch?v=TPjefAA7TlA
45,44,BI,KISLOTV,8,https://www.youtube.com/watch?v=fQAovWwAtws
46,47,तेरी दुल्हन सजाऊंगी,Alka Yagnik & Kailash Kher,5,https://www.youtube.com/watch?v=jfpQaR5E5Mc
47,n/a,MANDA BALA,Ariis,1,https://www.youtube.com/watch?v=zd14sI-09aY
48,n/a,peekaboo (feat. AZ Chike),Kendrick Lamar,6,https://www.youtube.com/watch?v=cbHkzwa0QmM
49,n/a,FUNK SIGILO,h6itam,13,https://www.youtube.com/watch?v=vEnSsrB2K9g
50,n/a,Without Me,Halsey,1,https://www.youtube.com/watch?v=ZAfAud_M_mg
