Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,1,What You Is,YoungBoy Never Broke Again & Mellow Rackz,3,https://www.youtube.com/watch?v=5p29VznFXhg
2,2,Ocean Eyes,Billie Eilish,8,https://www.youtube.com/watch?v=viimfQi_pUw
3,4,Confess your love (feat. ola.wav),Jiandro,12,https://www.youtube.com/watch?v=LfHm50UJW6U
4,6,Sugar On My Tongue,Tyler The Creator,11,https://www.youtube.com/watch?v=ljHdccyQbT4
5,5,Doot Doot (6 7),Skrilla,20,https://www.youtube.com/watch?v=XnygT6ANLzQ
6,8,What's Up?,4 Non Blondes,3,https://www.youtube.com/watch?v=6NXnxTNIWkc
7,9,MONTAGEM RUGADA,cape & JXNDRO & Sayfalse,5,https://www.youtube.com/watch?v=Hd5nXTyaXZg
8,16,Pitbull Terrier,Die Antwoord,2,https://www.youtube.com/watch?v=JvMXVHVr72A
9,13,FALL FROM THE SKY PT. 2,RomancePlanet & STAKILLAZ,3,https://www.youtube.com/watch?v=Cpc1akSzjPY
10,10,Golden,HUNTR/X & EJAE & AUDREY NUNA & REI AMI & KPop Demon Hunters Cast,17,https://www.youtube.com/watch?v=yebNIHKAC4A
11,12,Spooky Scary Skeletons (Undead Tombstone Remix),Andrew Gold,13,https://www.youtube.com/watch?v=Qbwt0ks5Cvc
12,n/a,All I Want for Christmas Is You,Mariah Carey,21,https://www.youtube.com/watch?v=aAkMkVFwAoo
13,n/a,Hate Me,Ellie Goulding & Juice WRLD,1,https://www.youtube.com/watch?v=UZwi9SHgzGY
14,3,Bring It Back,Travis Porter,4,https://www.youtube.com/watch?v=VTCkmvSwIjw
15,17,Give Me More (Just Rawer),Aloboi,2,https://www.youtube.com/watch?v=aKOB-vT45HM
16,14,Wish (Live),Trippie Redd & Diplo,4,https://www.youtube.com/watch?v=zOdKS_ayMyM
17,11,L O V E,Michael Bublé,8,https://www.youtube.com/watch?v=sdOvR6Io9Ao
18,7,Fool,Frankie Cosmos,2,https://www.youtube.com/watch?v=hR2gq3Hdgw8
19,22,DON`T STOP,GLXXMSTRIDER,3,https://www.youtube.com/watch?v=9ZeUei8IUxA
20,19,MONTAGEM COMA (Extreme Slowed),ANDROMEDA & elysian.,12,https://www.youtube.com/watch?v=EmmYDU3Rjpg
21,35,Shiny,Easykid & Dysbit,3,https://www.youtube.com/watch?v=SmFsXCEiGQA
22,n/a,Eat It Up,Lil Vada & DonnySolo,1,https://www.youtube.com/watch?v=FtQKJ-DcZnc
23,21,Game over!,Harris Cole,7,https://www.youtube.com/watch?v=fTQb5umb1dg
24,32,Treat You Better,Shawn Mendes,5,https://www.youtube.com/watch?v=lY2yjAdbvdQ
25,n/a,Ramalama (Bang Bang),Róisín Murphy,1,https://www.youtube.com/watch?v=YuGe533mWiA
26,23,YOSHO HAI MONTAGEM,Torbahed,6,https://www.youtube.com/watch?v=Wo__M-KVcYQ
27,n/a,Before You Go,Lewis Capaldi,5,https://www.youtube.com/watch?v=Jtauh8GcxBY
28,36,Mean Girls,KATSEYE,2,https://www.youtube.com/watch?v=QQpAtjmCdKQ
29,43,Out On a Limb,Teena Marie,2,https://www.youtube.com/watch?v=WeTIuDnCQOo
30,15,forget卡点舞,DJ易拉罐,7,https://www.youtube.com/watch?v=CSnF5xMwXwU
31,18,The Fate of Ophelia,Taylor Swift,5,https://www.youtube.com/watch?v=ko70cExuzZM
32,29,VAI NO VAPOR (Super Slowed),sma$her,2,https://www.youtube.com/watch?v=SnNpNdn9YgI
33,24,CLIMA LINDO (SLOWED),GXMZ & Repsaj,11,https://www.youtube.com/watch?v=P12jBX75B48
34,34,Havana (feat. Young Thug),Camila Cabello,9,n/a
35,n/a,Montagem Miau (Ultra Slowed),Lenar,1,n/a
