Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,1,GUT GENUG (feat. Blumengarten & Shirin David),KITSCHKRIEG,3,https://www.youtube.com/watch?v=0GnA8VYOfko
2,2,Life Goes On,Oliver Tree,3,https://www.youtube.com/watch?v=8F2s8ivKXNY
3,6,matrix (bl studio loop) (slowed),chrmbchrmb,2,https://www.youtube.com/watch?v=J43OKxcNTD4
4,4,ICONIC BY MISTAKE,LE SSERAFIM & ILLIT & KATSEYE,3,https://www.youtube.com/watch?v=27C4pfRsf9g
5,3,Miss You,Oliver Tree & Robin Schulz,6,https://www.youtube.com/watch?v=BX0lKSa_PTk
6,5,Cheerleader (Felix Jaehn Remix),OMI,10,https://www.youtube.com/watch?v=jGflUbPQfW8
7,8,Bang Bang Bang (lil yappa/minus b remix) (feat. BBpanzu),Lil Yappa,8,https://www.youtube.com/watch?v=OLKjWMvoY40
8,29,DYW Dance,Sunny 6700,2,https://www.youtube.com/watch?v=i_T88LjTuDc
9,11,Dai Dai,Shakira & Burna Boy,4,https://www.youtube.com/watch?v=fcnDmrtj6Sk
10,7,Chicago,Michael Jackson,6,https://www.youtube.com/watch?v=Y_8mUx4VOmo
11,9,Copines,Aya Nakamura,11,https://www.youtube.com/watch?v=EkGiGf8utCM
12,26,All That / Alien Boy,Oliver Tree,2,https://www.youtube.com/watch?v=_ocfE8Ua-7U
13,12,Self Aware,Temper City,5,https://www.youtube.com/watch?v=mh4AQkw4Jjc
14,18,she goes by.,where.t.at,6,https://www.youtube.com/watch?v=VEA98Y4a6sU
15,13,i just get so nervy (ultra slowed),HYFY,5,https://www.youtube.com/watch?v=CJ044DqMMbE
16,10,Heat Waves,Glass Animals,5,https://www.youtube.com/watch?v=mRD0-GxqHVo
17,n/a,LET ME DRIVE FUNK,DJ VRK & DJ TUUV & ahh,1,https://www.youtube.com/watch?v=iQKXrPZ-P5k
18,20,Golden Brown,The Stranglers,8,https://www.youtube.com/watch?v=Kp-kFTSFyR0
19,15,Beat It,Michael Jackson,12,https://www.youtube.com/watch?v=oRdxUFDoQe0
20,21,Billie Jean,Michael Jackson,10,https://www.youtube.com/watch?v=Zi_XLOBDo_Y
21,22,Never Have I Ever,Scott Frenzel,6,https://www.youtube.com/watch?v=5SykX2_t1Vw
22,19,Peanut butter jelly original studio version (radio),English,2,https://www.youtube.com/watch?v=6Coh8XuIp24
23,n/a,MONTAGEM ONE MORE GAME,DJ KVNXD,1,https://www.youtube.com/watch?v=nl2PNxN5ccQ
24,34,Cherry Blossom Ice Tea,kittyfish,10,https://www.youtube.com/watch?v=YM2eYoSp2Kg
25,25,NDA,Megan Thee Stallion,3,https://www.youtube.com/watch?v=oRQupibQV2k
26,24,Champions (WC 26),IShowSpeed,3,https://www.youtube.com/watch?v=vrY1THC_NQE
27,17,Meow Meow (Slowed),heapper & ahh,10,https://www.youtube.com/watch?v=8WYa13TQND4
28,n/a,Angry Birds Theme,Ari Pulkkinen,1,https://www.youtube.com/watch?v=r6vX3lrwq-4
29,n/a,No Mercy (Instrumental) (feat. BlackGryphOn & LittleJayneyCakes),The Living Tombstone,4,https://www.youtube.com/watch?v=SRYKa_MrkMg
30,14,LAST CHANCE FUNK (Alt Version Ultra Slowed),TEENWXVE,12,https://www.youtube.com/watch?v=9lBD7QQmoYE
31,38,Cinderella (feat. Ty Dolla $ign),Mac Miller,2,https://www.youtube.com/watch?v=FFamEq1PilQ
32,39,Kwik Flip | YTPMV,90's or 20's cartoons,3,https://www.youtube.com/watch?v=yHyPIGOy5fI
33,n/a,Ransom,Lil Tecca,20,https://www.youtube.com/watch?v=1XzY2ij_vL4
34,23,Just The Way You Are,Milky,12,https://www.youtube.com/watch?v=QZGsGB7cX3g
35,47,the cure,Olivia Rodrigo,2,https://www.youtube.com/watch?v=B402rKl4bUg
36,42,Stephanie,Nafeesisboujee,11,https://www.youtube.com/watch?v=GUJNGemGFy8
37,33,Run Rabbit,Mollie Elizabeth,2,https://www.youtube.com/watch?v=vzHOdM_8faM
38,n/a,Brasil,M4IA,2,https://www.youtube.com/watch?v=yk7yVGbcpHE
39,31,Earrings,Malcolm Todd,9,https://www.youtube.com/watch?v=a4tdS3IB294
40,n/a,TV,Billie Eilish,1,https://www.youtube.com/watch?v=_JGGLJMpVks
41,n/a,Pipelinefunk Concert (Live),Armin Küpper,5,https://www.youtube.com/watch?v=p8GcHoSIPDg
42,37,Headlights (feat. KIDDO),Alok & Alan Walker,11,https://www.youtube.com/watch?v=zDy8K0o_ksA
43,16,Don’t Mess With Me (While I’m Jellyfishing),YourBoySponge,5,https://www.youtube.com/watch?v=XTwkTVjbn78
44,40,Heaven Can Wait,Michael Jackson,6,https://www.youtube.com/watch?v=TDVlDUAIz5k
45,46,Boston,STELLA LEFTY,8,https://www.youtube.com/watch?v=v2ttAph6PhM
45,n/a,Run It Back #JerseyClub (feat. Nueve Lio),Salako,1,https://www.youtube.com/watch?v=SIzYokE5Fuk
47,35,Alter Ego,Doechii & JT,4,https://www.youtube.com/watch?v=tJkPh2vluFQ
48,n/a,MONTAGEM COMA (Extreme Slowed),ANDROMEDA & elysian.,17,https://www.youtube.com/watch?v=EmmYDU3Rjpg
49,n/a,snow elves,galen tipton,4,https://www.youtube.com/watch?v=EV4eP_6xB_U
50,27,worry (Slowed),LONOWN & riserayss,2,https://www.youtube.com/watch?v=f3DoKx_R1_s
