Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,1,Two Birds,Regina Spektor,5,https://www.youtube.com/watch?v=Bb3_oDWiD_w
2,3,NO BATIDÃO,slxughter,17,https://www.youtube.com/watch?v=GXioir-fujY
3,36,Babydoll,Dominic Fike,2,https://www.youtube.com/watch?v=KqMOKCRgvD8
4,2,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,4,https://www.youtube.com/watch?v=skhxizRYxps
5,9,KINDA HOMELESS FUNK,Anitor & HugeBoi & Vlxnor,2,https://www.youtube.com/watch?v=M1IPEJA1ybU
6,5,Bazooka,Miami XO,3,https://www.youtube.com/watch?v=pCcT7EkYnoE
7,6,Lush Life,Zara Larsson,12,https://www.youtube.com/watch?v=tD4HCZe-tew
8,4,Cry For Me (WA WA WA) (feat. Bubi),Ironmouse & shirobeats & HalaCG,8,https://www.youtube.com/watch?v=J7Xzgcu6vVk
9,7,Big Guy,Ice Spice,13,https://www.youtube.com/watch?v=7yaU0qXlgbo
10,n/a,Without You (feat. USHER),David Guetta,1,https://www.youtube.com/watch?v=jUe8uoKdHao
11,n/a,Yoga,Janelle Monáe & Jidenna,1,https://www.youtube.com/watch?v=0OkB6p_FZAw
12,8,DtMF,Bad Bunny,4,https://www.youtube.com/watch?v=v9T_MGfzq7I
13,10,White Keys,Dominic Fike,3,https://www.youtube.com/watch?v=Cz200209hOs
14,n/a,Hate Me,Ellie Goulding & Juice WRLD,7,https://www.youtube.com/watch?v=UZwi9SHgzGY
15,37,弥渡山歌（Midu Echoing),Yang Music - 羊音乐,13,https://www.youtube.com/watch?v=eIQqtWOA12c
16,12,HEAVENLY JUMPSTYLE (Slowed),TWXNY & Sxilwix & INNXCENCE,7,https://www.youtube.com/watch?v=qVuwUR5_FsE
17,15,Hello,OMFG,16,https://www.youtube.com/watch?v=aaIjs8K3oYo
18,16,Stateside,PinkPantheress & Zara Larsson,7,https://www.youtube.com/watch?v=lIxQe1R5hs0
19,14,I Thought I Saw Your Face Today,She & Him,8,https://www.youtube.com/watch?v=pyGU-UudvrM
20,19,What You Saying,Lil Uzi Vert,7,https://www.youtube.com/watch?v=pwVEpinyTTQ
21,n/a,World's Smallest Violin,AJR,1,https://www.youtube.com/watch?v=PEnJbjBuxnw
22,13,Internet Girl,KATSEYE,9,https://www.youtube.com/watch?v=5q9EjSUovc4
23,24,Without Me,Halsey,6,https://www.youtube.com/watch?v=ZAfAud_M_mg
24,20,Gozalo (Remix),Ariis,9,https://www.youtube.com/watch?v=GkqzojRVtGo
25,n/a,BI,KISLOTV,15,https://www.youtube.com/watch?v=fQAovWwAtws
26,40,That's What I Like,Bruno Mars,7,https://www.youtube.com/watch?v=PMivT7MJ41M
27,18,Phantom,EsDeeKid & Rico Ace,11,https://www.youtube.com/watch?v=hmdzniMJOZs
28,28,i walk this earth all by myself,EKKSTACY,11,https://www.youtube.com/watch?v=uto7z_YEuaM
29,17,Honey I'm Good.,Andy Grammer,2,https://www.youtube.com/watch?v=Go7gn6dugu0
30,25,DREAM FUNK,LUMIX & KXRSED,3,https://www.youtube.com/watch?v=vNjDh-yOF0c
31,27,CHANEL,Tyla,16,https://www.youtube.com/watch?v=xiZUf98A1Ts
32,n/a,One Time's Got No Case,Sir Mix-A-Lot,1,https://www.youtube.com/watch?v=KILGdZBYDNI
33,35,Gnarly,KATSEYE,14,https://www.youtube.com/watch?v=R2-yomhYAj4
34,30,BOO,H3adband,10,https://www.youtube.com/watch?v=km5bgjATdCk
35,38,From The Start,-Prey & ZMAJOR & zxnc & Emrld!,16,https://www.youtube.com/watch?v=sTHhz9LXdjw
36,50,Derry Bop,M Row,2,https://www.youtube.com/watch?v=YOQxUYLPuwU
37,n/a,Rape Me,Toxic Lipstick,1,https://www.youtube.com/watch?v=RXJhsO3yCUU
38,34,Night Mail (PM_FOUR),PM_FOUR,3,https://www.youtube.com/watch?v=7zI_RbPLcQA
39,44,Funny,Gold-Tiger,7,https://www.youtube.com/watch?v=5kgl9773BT4
40,33,First Place,Larray,8,https://www.youtube.com/watch?v=3inQPQvm-8I
41,n/a,Stranger Things,Kyle Dixon & Michael Stein,14,https://www.youtube.com/watch?v=2obv0DHuhu4
42,26,Join Us For A Bite (feat. Andrea Storm Kaden),JT Music,3,https://www.youtube.com/watch?v=rLeQSd7R-jU
43,31,SORRY MOZART FUNK,Mishashi Sensei,2,https://www.youtube.com/watch?v=hwrt5O9IWlw
44,23,Please Me,Cardi B & Bruno Mars,4,https://www.youtube.com/watch?v=3y-O-4IL-PU
45,n/a,Satellites,Kevin Gates,1,https://www.youtube.com/watch?v=aE4UNGlu-Ak
46,n/a,Só Bundão Grandão,DJ Guuga,1,https://www.youtube.com/watch?v=gn9Qi6XaC6s
47,46,MATADORA (Super Slowed),Brazilian Phonk & Bass Boosted & Trap Nation (US),2,https://www.youtube.com/watch?v=9jSq99uN7q0
48,n/a,Sleep Well(Live),Cg5,6,https://www.youtube.com/watch?v=lsZkA0SZHN8
49,45,The Nights,Avicii,2,https://www.youtube.com/watch?v=UtF6Jej8yb4
50,n/a,Havana (feat. Young Thug),Camila Cabello,15,n/a
