Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,1,Bang Bang Bang (lil yappa/minus b remix) (feat. BBpanzu),Lil Yappa,4,https://www.youtube.com/watch?v=OLKjWMvoY40
2,2,Copines,Aya Nakamura,7,https://www.youtube.com/watch?v=EkGiGf8utCM
3,n/a,MTG Beat It,DJ Fepas,1,https://www.youtube.com/watch?v=z7NWGu6AYWE
4,25,D'Oh! Anthem,The D'Oh Account,2,https://www.youtube.com/watch?v=bAkyvB24wLc
5,3,Billie Jean,Michael Jackson,6,https://www.youtube.com/watch?v=Zi_XLOBDo_Y
6,4,Babydoll,Dominic Fike,15,https://www.youtube.com/watch?v=KqMOKCRgvD8
7,5,Chicago,Michael Jackson,2,https://www.youtube.com/watch?v=Y_8mUx4VOmo
8,23,Never Have I Ever,Scott Frenzel,2,https://www.youtube.com/watch?v=5SykX2_t1Vw
9,16,Beat It,Michael Jackson,8,https://www.youtube.com/watch?v=oRdxUFDoQe0
10,13,Golden Brown,The Stranglers,4,https://www.youtube.com/watch?v=Kp-kFTSFyR0
11,10,Good Old Days (feat. Kesha),Macklemore,4,https://www.youtube.com/watch?v=1yYV9-KoSUM
12,n/a,Paradise,Music.Journeyy,1,https://www.youtube.com/watch?v=vUCQAc91HII
13,6,LAST CHANCE FUNK (Alt Version Ultra Slowed),TEENWXVE,8,https://www.youtube.com/watch?v=9lBD7QQmoYE
14,19,Beauty And A Beat (feat. Nicki Minaj),Justin Bieber,7,https://www.youtube.com/watch?v=Ys7-6_t7OEQ
15,8,Just The Way You Are,Milky,8,https://www.youtube.com/watch?v=QZGsGB7cX3g
16,n/a,Cooler Than Me,Mike Posner,23,https://www.youtube.com/watch?v=mqWq_48LxWQ
17,14,PASSO BEM SOLTO (Slowed),ATLXS,20,https://www.youtube.com/watch?v=NT4eF9YsYnM
18,n/a,i just get so nervy (ultra slowed),HYFY,1,https://www.youtube.com/watch?v=CJ044DqMMbE
19,15,Earrings,Malcolm Todd,5,https://www.youtube.com/watch?v=a4tdS3IB294
20,9,Jax Toy (Reprise) (feat. Michael Kovach),Jakeneutron,7,https://www.youtube.com/watch?v=GcmJAqxWKeA
21,7,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,6,https://www.youtube.com/watch?v=ngORmvyvAaI
22,18,TRILLIUM HARDTEKK,S3RL & Bearn,13,https://www.youtube.com/watch?v=OgiAdfUKJ3c
23,22,Boston,STELLA LEFTY,4,https://www.youtube.com/watch?v=v2ttAph6PhM
24,20,Meow Meow (Slowed),heapper & ahh,6,https://www.youtube.com/watch?v=8WYa13TQND4
25,n/a,Self Aware,Temper City,1,https://www.youtube.com/watch?v=mh4AQkw4Jjc
26,21,Six Seven,Laurinha Costa & Dj Cabello & Dj Tchouzen & SoundMusic Original,8,https://www.youtube.com/watch?v=Md7kqHsWWs4
27,11,Cherry Blossom Ice Tea,kittyfish,6,https://www.youtube.com/watch?v=YM2eYoSp2Kg
28,24,Impostor Syndrome,Sidney Gish,4,https://www.youtube.com/watch?v=GwSSrwryxN0
29,n/a,Bounce (I Just Wanna Dance),Frozy & Joyful  ,19,https://www.youtube.com/watch?v=S2DLrhb-078
30,n/a,Don’t Mess With Me (While I’m Jellyfishing),YourBoySponge,1,https://www.youtube.com/watch?v=XTwkTVjbn78
31,28,Black Beatles (feat. Gucci Mane),Rae Sremmurd,9,https://www.youtube.com/watch?v=b8m9zhNAgKs
32,26,PINKY UP,KATSEYE,8,https://www.youtube.com/watch?v=8g7VclWsiaM
33,12,Nervy Funk,DJ KVNXD & Dj Zidzz & BRTS7 & DJ ALGUS ZL,5,https://www.youtube.com/watch?v=HseNhhfcky8
34,27,HIT THE JACKPOT! (Hakari Dance),GameboyJones,9,https://www.youtube.com/watch?v=_rQiTC7woSg
35,38,Touch,KATSEYE,5,https://www.youtube.com/watch?v=l9CZykYZkOQ
36,29,캐치 캐치,YENA,7,https://www.youtube.com/watch?v=ItSKahBISg0
37,43,MONTAGEM DOMER (Super Slowed),Paizo & DJ LXILL & DJ FallThox,12,https://www.youtube.com/watch?v=XURd55MFBCU
38,44,FUNK ABNORMAL (SLOWED),DJ V12 & SXID,3,https://www.youtube.com/watch?v=dWXMw_jOtSI
39,31,Headlights (feat. KIDDO),Alok & Alan Walker,7,https://www.youtube.com/watch?v=zDy8K0o_ksA
40,n/a,Sports,Beach Bunny,1,https://www.youtube.com/watch?v=szeXkBYq5HU
41,n/a,Without Me,Halsey,13,https://www.youtube.com/watch?v=ZAfAud_M_mg
42,46,Motion Party,BossMan Dlow,3,https://www.youtube.com/watch?v=fEl_ug9VfvQ
43,35,I've Had Enough,Melina KB,4,https://www.youtube.com/watch?v=P-7o_tiPD5A
44,n/a,Royale High baking class music,CHVSEYLAIN,1,https://www.youtube.com/watch?v=fEMUBvlyFiE
45,n/a,Cheerleader (Felix Jaehn Remix),OMI,6,https://www.youtube.com/watch?v=jGflUbPQfW8
46,42,Ransom,Lil Tecca,19,https://www.youtube.com/watch?v=1XzY2ij_vL4
47,34,Bazooka,Miami XO,16,https://www.youtube.com/watch?v=pCcT7EkYnoE
48,n/a,Coconut Water,Trim,1,https://www.youtube.com/watch?v=s5VG3K05pn8
49,50,Heaven Can Wait,Michael Jackson,2,https://www.youtube.com/watch?v=TDVlDUAIz5k
50,n/a,Mia Khalifa,iLOVEFRiDAY,2,https://www.youtube.com/watch?v=3w-C0-zVaW8
