Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,1,Ocean Eyes,Billie Eilish,3,https://www.youtube.com/watch?v=viimfQi_pUw
2,2,Confess your love (feat. ola.wav),Jiandro,7,https://www.youtube.com/watch?v=LfHm50UJW6U
3,3,Doot Doot (6 7),Skrilla,15,https://www.youtube.com/watch?v=XnygT6ANLzQ
4,11,Sugar On My Tongue,Tyler The Creator,6,https://www.youtube.com/watch?v=ljHdccyQbT4
5,5,Dive Dimension,Donn Eskaran,2,https://www.youtube.com/watch?v=QIylcpQiyuQ
6,4,Ode to Joy,SENYUWANGLUO,3,https://www.youtube.com/watch?v=-mNjULF7ujM
7,9,Xiong Wei,LUJIAJI,5,https://www.youtube.com/watch?v=nIN9JUVIdWo
8,8,Golden,HUNTR/X & EJAE & AUDREY NUNA & REI AMI & KPop Demon Hunters Cast,12,https://www.youtube.com/watch?v=yebNIHKAC4A
9,7,pistacia vera,SENYUWANGLUO,3,https://www.youtube.com/watch?v=qKPeenJTSQo
10,16,When Did You Get Hot?,Sabrina Carpenter,2,https://www.youtube.com/watch?v=bnhV-OBnGCE
11,47,forget卡点舞,DJ易拉罐,2,https://www.youtube.com/watch?v=CSnF5xMwXwU
12,6,The Days,CHRYSTAL,7,https://www.youtube.com/watch?v=o8RcHrz2-uU
13,10,Dimension Dive,Donn Eskaran,2,https://www.youtube.com/watch?v=7M4wCbEh-Vo
14,18,Friendships (feat. Leony),Pascal Letoublon,13,https://www.youtube.com/watch?v=1g3Toj4-RMg
15,44,Bark Like You Want It,Sir Mix-A-Lot,2,https://www.youtube.com/watch?v=r06VZKwykgU
16,21,Waited for It to Fade,Face Tommy,3,https://www.youtube.com/watch?v=77HcxLxbgMk
17,13,SODA POP,Saja Boys,13,https://www.youtube.com/watch?v=eny0BqmSwmM
18,15,ACELERADA,sma$her & MXZI,8,https://www.youtube.com/watch?v=YQkeI3BQdP0
19,30,don't miss me,Claire Rosinkranz,2,https://www.youtube.com/watch?v=DpRktghv0mc
20,n/a,The Weaving of Stars,SoulfulMoonscape,1,https://www.youtube.com/watch?v=biB_nrT6rI4
21,23,MENTE MÁ,Nakama & Mc Staff,6,https://www.youtube.com/watch?v=cXDOHqa_QgY
22,34,MONTAGEM COMA (Extreme Slowed),ANDROMEDA & elysian.,7,https://www.youtube.com/watch?v=EmmYDU3Rjpg
23,20,Your Idol,Saja Boys & Andrew Choi & Neckwav & Danny Chung & KEVIN WOO & samUIL Lee & KPop Demon Hunters Cast,10,https://www.youtube.com/watch?v=cWppAbqm9I8
24,22,Brave Core,LUJIAJI,3,https://www.youtube.com/watch?v=RPiC0rI3jGs
25,n/a,Trillium (feat. Sara),S3RL,1,https://www.youtube.com/watch?v=qePEFXdHOoI
26,28,NO ERA AMOR - Super Slowed,DJ Asul,7,https://www.youtube.com/watch?v=V7WnvoFbcHI
27,27,poster boy,2hollis,3,https://www.youtube.com/watch?v=H2vTrHc-OGk
28,29,MONTAGEM XONADA,MXZI & Dj Samir & DJ Javi26,7,https://www.youtube.com/watch?v=pUklUX8ITeo
29,26,Milkshake,Kelis,11,https://www.youtube.com/watch?v=6AwXKJoKJz4
30,45,Russian Girl,Женя Любич,2,https://www.youtube.com/watch?v=x9MNAtd9hFE
31,25,Take Me Thru Dere,Metro Boomin & Quavo & Breskii & YKNIECE & DJ Spinz,4,https://www.youtube.com/watch?v=iUZyn_w6Y1Q
32,33,From The Start,Laufey,3,https://www.youtube.com/watch?v=lSD_L-xic9o
33,48,SirBarksALot,ZHAOMING,2,https://www.youtube.com/watch?v=1_Vj-eJT-os
34,35,Romantic Homicide,d4vd,9,https://www.youtube.com/watch?v=eKL3TceSxvk
35,36,Spring Whimsy,KAFETOP,3,https://www.youtube.com/watch?v=UiF8DdLSzJo
36,n/a,Meadow Crossing,Donn Eskaran,1,https://www.youtube.com/watch?v=k1_Ygj2iMw8
37,19,Mooo!,Doja Cat,4,https://www.youtube.com/watch?v=mXnJqYwebF8
38,39,Across the Meadow,Donn Eskaran,2,https://www.youtube.com/watch?v=9TFD_k_ARD0
39,n/a,VAI VAI TRAIR,DJ Asul,2,https://www.youtube.com/watch?v=2VV_ox3XXzg
40,40,How It’s Done,HUNTR/X & EJAE & AUDREY NUNA & REI AMI & KPop Demon Hunters Cast,10,https://www.youtube.com/watch?v=QGsevnbItdU
41,n/a,Sunlight Through Latte Foam (Kenji),Axiox Media,1,https://www.youtube.com/watch?v=0hn7bjLSqkQ
42,n/a,CLIMA LINDO (SLOWED),GXMZ & Repsaj,6,https://www.youtube.com/watch?v=P12jBX75B48
43,24,Devil in Disguise,Marino,10,https://www.youtube.com/watch?v=DC-cqWO_GM0
44,n/a,People You Know,Selena Gomez,12,https://www.youtube.com/watch?v=0SVaz8VWE84
45,n/a,Out of Sight Out of Mind,Face Tommy,1,https://www.youtube.com/watch?v=DtaykXMh_ig
46,43,Breakin' Dishes,Rihanna,4,https://www.youtube.com/watch?v=LO71pC20BDI
47,n/a,YOSHO HAI MONTAGEM,Torbahed,1,https://www.youtube.com/watch?v=Wo__M-KVcYQ
48,n/a,NEWJEANS (Sped Up),Turtlecommercial,1,https://www.youtube.com/watch?v=Dqpmr-YKE80
49,46,𝐀𝐧𝐚𝐥𝐨𝐠 𝐇𝐨𝐫𝐫𝐨𝐫 𝐅𝐮𝐧𝐤 (𝟔𝟕) - 𝐃𝐉 𝐑𝐚𝐮𝐥𝐢𝐩𝐮𝐞𝐬 - (𝐒𝐮𝐩𝐞𝐫 𝐒𝐥𝐨𝐰𝐞𝐝),qqPues & DJ Raulipues,2,https://www.youtube.com/watch?v=LAREL-WTRZY
50,n/a,BI,KISLOTV,1,https://www.youtube.com/watch?v=fQAovWwAtws
