Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,1,misery.,pupsies,4,https://www.youtube.com/watch?v=qJKcADiAuAw
2,n/a,unhappy,s0rrow,3,https://www.youtube.com/watch?v=-ryNfrDCpmI
3,6,FREAKED OUT,Fat Papi & prodshushy,2,https://www.youtube.com/watch?v=Q6978DnF8C4
4,2,GUT GENUG (feat. Blumengarten & Shirin David),KITSCHKRIEG,7,https://www.youtube.com/watch?v=0GnA8VYOfko
5,3,Fat Little Chud,miv@me,4,https://www.youtube.com/watch?v=w3gOOA_1M4Q
6,7,Ghetto Love Story,BabyChiefDoit,3,https://www.youtube.com/watch?v=C-47Vg6Eq5o
7,4,ICONIC BY MISTAKE,LE SSERAFIM & ILLIT & KATSEYE,7,https://www.youtube.com/watch?v=27C4pfRsf9g
8,5,Dai Dai,Shakira & Burna Boy,8,https://www.youtube.com/watch?v=fcnDmrtj6Sk
9,n/a,Animal,KATSEYE,1,https://www.youtube.com/watch?v=m7k9UMcHbr0
10,38,Alone,Alan Walker,3,https://www.youtube.com/watch?v=1-xGerv5FOk
11,9,Life Goes On,Oliver Tree,7,https://www.youtube.com/watch?v=8F2s8ivKXNY
12,17,Haaland (Ha Ha Ha),CTID,3,https://www.youtube.com/watch?v=cixr-7fMWwU
13,11,HELLO NEIGHBOR FUNK,H11T,2,https://www.youtube.com/watch?v=NbuzmpmB8Jo
14,8,LET ME DRIVE FUNK,DJ VRK & DJ TUUV & ahh,5,https://www.youtube.com/watch?v=iQKXrPZ-P5k
15,14,DYW Dance,Sunny 6700,6,https://www.youtube.com/watch?v=i_T88LjTuDc
16,10,matrix (bl studio loop) (slowed),chrmbchrmb,6,https://www.youtube.com/watch?v=J43OKxcNTD4
17,23,Golden Brown,The Stranglers,12,https://www.youtube.com/watch?v=Kp-kFTSFyR0
18,n/a,Quiet on the Creek,Saucy Santana,1,https://www.youtube.com/watch?v=MKl7uciEUE4
19,20,Bang Bang Bang (lil yappa/minus b remix) (feat. BBpanzu),Lil Yappa,12,https://www.youtube.com/watch?v=OLKjWMvoY40
20,n/a,Love & Smiles,ay3demi & Keno Carter,6,https://www.youtube.com/watch?v=1QZlz5Eyv94
21,22,bloodstream,Alyssa Grace,2,https://www.youtube.com/watch?v=FOJ4A4wixDg
22,18,Fine Ass,Don Trip,3,https://www.youtube.com/watch?v=HF-qwYUPOXw
23,36,Run It Back #JerseyClub (feat. Nueve Lio),Salako,5,https://www.youtube.com/watch?v=SIzYokE5Fuk
24,28,Earrings,Malcolm Todd,13,https://www.youtube.com/watch?v=a4tdS3IB294
25,27,Impostor Syndrome,Sidney Gish,9,https://www.youtube.com/watch?v=GwSSrwryxN0
26,24,Cinderella (feat. Ty Dolla $ign),Mac Miller,6,https://www.youtube.com/watch?v=FFamEq1PilQ
27,32,MONTAGEM URANIUM (Slowed),ZAYLO,3,https://www.youtube.com/watch?v=1Z0ACURnv1g
28,n/a,Memory Reboot,VØJ & Narvent,17,https://www.youtube.com/watch?v=wL8DVHuWI7Y
29,29,she goes by.,where.t.at,10,https://www.youtube.com/watch?v=VEA98Y4a6sU
30,n/a,MONTAGEM GUERREIRO (Slowed),Avenxir & SUNJI,1,https://www.youtube.com/watch?v=vJA3bHNjX0M
31,16,Kwik Flip | YTPMV,90's or 20's cartoons,7,https://www.youtube.com/watch?v=yHyPIGOy5fI
32,13,ふたつの木馬 (feat. Hatsune Miku),KIKUO,4,https://www.youtube.com/watch?v=lSreY_7i6No
33,33,The Chase,Scott Frenzel,3,https://www.youtube.com/watch?v=F1ozK8G9XMQ
34,46,worry (Slowed),LONOWN & riserayss,6,https://www.youtube.com/watch?v=f3DoKx_R1_s
35,49,kompa pasión,Frozy,18,https://www.youtube.com/watch?v=IV80Qkf8dPI
36,21,Sua amiga eu vou pegar,MC Lan & MC WM,4,https://www.youtube.com/watch?v=sErngyjY5fI
37,43,LEGACY (Slowed down) (feat. PIXY),backfromparadise,3,https://www.youtube.com/watch?v=NAzaaMUHfx0
38,35,LAST CHANCE FUNK (Alt Version Ultra Slowed),TEENWXVE,16,https://www.youtube.com/watch?v=9lBD7QQmoYE
39,n/a,hate that i made you love me,Ariana Grande,1,https://www.youtube.com/watch?v=82-jTNka3uc
40,25,Chicago,Michael Jackson,10,https://www.youtube.com/watch?v=Y_8mUx4VOmo
41,15,Champions (WC 26),IShowSpeed,7,https://www.youtube.com/watch?v=vrY1THC_NQE
42,30,Self Aware,Temper City,9,https://www.youtube.com/watch?v=mh4AQkw4Jjc
43,42,Copines,Aya Nakamura,15,https://www.youtube.com/watch?v=EkGiGf8utCM
44,n/a,Atlantis,Seafret,5,https://www.youtube.com/watch?v=gVAy3IZiL0s
45,n/a,Kutmuziek,Joost,1,https://www.youtube.com/watch?v=gWXkejCeov0
46,41,the cure,Olivia Rodrigo,6,https://www.youtube.com/watch?v=B402rKl4bUg
47,n/a,JABIK (Super Slowed),DJ VASILY,1,https://www.youtube.com/watch?v=gU06kSLXyhE
48,40,Never Have I Ever,Scott Frenzel,10,https://www.youtube.com/watch?v=5SykX2_t1Vw
49,31,i just get so nervy (ultra slowed),HYFY,9,https://www.youtube.com/watch?v=CJ044DqMMbE
50,n/a,HOMER FIRE,DJ MIKIYAS,1,https://www.youtube.com/watch?v=qVDgmhCinQQ
