Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
1,1,Big Guy,Ice Spice,7,https://www.youtube.com/watch?v=7yaU0qXlgbo
2,2,Lush Life,Zara Larsson,6,https://www.youtube.com/watch?v=tD4HCZe-tew
3,3,NO BATIDÃO,slxughter,11,https://www.youtube.com/watch?v=GXioir-fujY
4,n/a,Cheerleader (Felix Jaehn Remix),OMI,1,https://www.youtube.com/watch?v=jGflUbPQfW8
5,8,Montagem Miau (Ultra Slowed),Lenar,11,n/a
6,5,Internet Girl,KATSEYE,3,https://www.youtube.com/watch?v=5q9EjSUovc4
7,25,I Thought I Saw Your Face Today,She & Him,2,https://www.youtube.com/watch?v=pyGU-UudvrM
8,4,FALL FROM THE SKY PT. 2,RomancePlanet & STAKILLAZ,14,https://www.youtube.com/watch?v=Cpc1akSzjPY
9,n/a,What You Saying,Lil Uzi Vert,1,https://www.youtube.com/watch?v=pwVEpinyTTQ
10,24,Cry For Me (WA WA WA) (feat. Bubi),Ironmouse & shirobeats & HalaCG,2,https://www.youtube.com/watch?v=J7Xzgcu6vVk
11,6,CHANEL,Tyla,10,https://www.youtube.com/watch?v=xiZUf98A1Ts
12,32,King For A Day (feat. Kellin Quinn),Pierce The Veil,2,https://www.youtube.com/watch?v=icXUkIfZxyg
13,10,BOO,H3adband,4,https://www.youtube.com/watch?v=km5bgjATdCk
14,23,Gozalo (Remix),Ariis,3,https://www.youtube.com/watch?v=GkqzojRVtGo
15,9,NOT CUTE ANYMORE,ILLIT,6,https://www.youtube.com/watch?v=x_RYZsOfpKY
16,15,LET THE WORLD BURN,Chris Grey,11,https://www.youtube.com/watch?v=fdJrSjMgPFE
17,22,What You Is,YoungBoy Never Broke Again & Mellow Rackz,14,https://www.youtube.com/watch?v=5p29VznFXhg
18,14,Don't Mind,Kent Jones,7,https://www.youtube.com/watch?v=n49qi-dU9IE
19,11,i walk this earth all by myself,EKKSTACY,5,https://www.youtube.com/watch?v=uto7z_YEuaM
20,48,弥渡山歌（Midu Echoing),Yang Music - 羊音乐,7,https://www.youtube.com/watch?v=eIQqtWOA12c
21,18,Savage,Megan Thee Stallion,3,https://www.youtube.com/watch?v=lkQ6uHr0TQE
22,17,Riley,Juicy J & Lex Luger,10,https://www.youtube.com/watch?v=ZjgreqGLbqc
23,12,End of Beginning,Djo,10,https://www.youtube.com/watch?v=oXSw8DGjf5E
24,21,From The Start,-Prey & ZMAJOR & zxnc & Emrld!,10,https://www.youtube.com/watch?v=sTHhz9LXdjw
25,n/a,HEAVENLY JUMPSTYLE (Slowed),TWXNY & Sxilwix & INNXCENCE,1,https://www.youtube.com/watch?v=qVuwUR5_FsE
26,34,Hello,OMFG,10,https://www.youtube.com/watch?v=aaIjs8K3oYo
27,7,BI,KISLOTV,10,https://www.youtube.com/watch?v=fQAovWwAtws
28,29,LUA NA PRAÇA,Dj Samir & DJ Zarek & Dj Duda & LUNxdiE,8,https://www.youtube.com/watch?v=iLfVnU23E34
29,n/a,SARAVIA FUNK ,RD12 & Dj Funks & DJ DYLANFK & 0to8,1,https://www.youtube.com/watch?v=2EE1TDmZIsI
30,26,Phantom,EsDeeKid & Rico Ace,5,https://www.youtube.com/watch?v=hmdzniMJOZs
31,20,Took Her To The O (Audiomack Fine Tuned Version),King Von,3,https://www.youtube.com/watch?v=zEF4pn_4wcI
32,38,DON`T STOP,GLXXMSTRIDER,13,https://www.youtube.com/watch?v=9ZeUei8IUxA
33,35,Cooler Than Me,Mike Posner,21,https://www.youtube.com/watch?v=mqWq_48LxWQ
34,33,Stranger Things,Kyle Dixon & Michael Stein,9,https://www.youtube.com/watch?v=2obv0DHuhu4
35,31,Epic Inspiration,AShamaluevMusic,13,https://www.youtube.com/watch?v=CvLHKUtcFg4
36,n/a,There's Nothing Holdin' Me Back,Shawn Mendes,9,https://www.youtube.com/watch?v=dT2owtxkU8k
37,43,Slash Inferno,Waterflame & Teminite & Boom Kitty & Autodidactic Studios,7,https://www.youtube.com/watch?v=X9FMvw8V6ZY
38,13,Art of Guitar (feat. Marcin),RJ Pasin,6,https://www.youtube.com/watch?v=iHlfdyLMHOo
39,37,Wish (Live),Trippie Redd & Diplo,15,https://www.youtube.com/watch?v=zOdKS_ayMyM
40,36,THANKFUL,Forrest Frank,5,https://www.youtube.com/watch?v=VOZbswniA-g
41,n/a,Let Me Love You (feat. Justin Bieber),DJ Snake,1,https://www.youtube.com/watch?v=euCqAq6BRa4
42,n/a,FUNK DO SURPRISE,KXZINVK & Mc Roba Cena & MC Da 12,5,https://www.youtube.com/watch?v=LGWhlUL2ejQ
43,16,mirrors demo,overtonight,7,https://www.youtube.com/watch?v=jNU1dKASlI8
44,40,Funny,Gold-Tiger,2,https://www.youtube.com/watch?v=5kgl9773BT4
45,39,fragment (slowed),slxughter,10,https://www.youtube.com/watch?v=rngLO3tF2mA
46,30,Lost Woods Jersey Club,MirYouMadeIt,8,https://www.youtube.com/watch?v=IjNck9OJjGM
47,n/a,Stateside,PinkPantheress & Zara Larsson,1,https://www.youtube.com/watch?v=lIxQe1R5hs0
48,41,Head Shot / Gas In The Truck,IShowSpeed,11,https://www.youtube.com/watch?v=HvYoohC9kVs
49,n/a,That's What I Like,Bruno Mars,1,https://www.youtube.com/watch?v=PMivT7MJ41M
50,27,SPAGHETTI (feat. j-hope),LE SSERAFIM,5,https://www.youtube.com/watch?v=TvVtYaqCni8
